MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
MT14,1,8,1.319,15322.588,3619,29492,20209.875,2788711,1,3,2
MT14,1,9,1.073,18084.554,5461,35561,19396.78,2676514,1,3,2
MT14,1,10,1.442,15732.055,3284,30401,22688.127,3130679,1,3,2
MT14,1,11,1.304,17630.4,4954,31292,22998.25,3173472,1,3,2
MT14,1,12,1.58,15573.986,2774,29849,24604.605,3395129,1,3,2
MT14,1,13,1.631,16117.796,4288,29772,26281.386,3626504,1,3,2
MT14,1,14,1.167,19090.888,3280,37512,22274.713,3073633,1,3,2
MT14,1,15,1.087,16546.993,4790,29787,17987.486,2482049,1,3,2
MT14,1,16,1.428,23131.406,5206,39912,33023.901,4556887,1,3,2
MT14,1,17,1.754,17770.198,2867,31054,31165.045,4300388,1,3,2
MT14,1,18,0.986,20463.074,6693,38326,20168.327,2782978,1,3,2
MT14,1,19,1.913,14719.144,2640,28359,28160.904,3885854,1,3,2
MT14,1,20,1.203,12811.241,2109,25941,15412.014,2126666,1,3,2
MT14,1,21,0.558,14863.351,7716,23377,8294.067,1144478,1,3,2
MT14,1,22,1.232,19983.441,4367,37433,24619.505,3397185,1,3,2
MT14,1,23,1.087,15941.7,4294,26963,17329.499,2391255,1,3,2
MT14,1,24,0.739,13042.402,5294,23324,9640.906,1330325,1,3,2
MT14,1,25,2.674,14786.664,4285,29222,39541.822,5456279,1,3,2
MT14,1,26,1.138,15722.675,2701,29557,17889.006,2468460,1,3,2
MT14,1,27,2.232,19170.916,3655,38286,42791.123,5904642,1,3,2
MT14,1,28,1.435,18339.035,5970,31695,26314.904,3631129,1,3,2
MT14,1,29,0.891,9701.528,2400,19037,8647.795,1193288,1,3,2
MT14,1,30,1.29,17548.573,4656,36629,22637.159,3123646,1,3,2
MT14,1,31,1.471,14246.887,3881,24933,20959.268,2892118,1,3,2
MT14BG,1,32,2.058,138.711,101,583,285.49,39394,1,3,2
MT14BG,1,33,0.696,144.458,103,910,100.502,13868,1,3,2
MT14BG,1,34,1.565,151.653,102,963,237.391,32757,1,3,2
MT14BG,1,35,2.826,144.946,94,768,409.667,56529,1,3,2
MT14BG,1,36,1.797,160.145,103,925,287.823,39716,1,3,2
MT14,0,37,2.218,32090.716,18198,48129,71164.097,9819759,2,3,2
MT14,0,38,1.435,44674.833,18166,65535,64104.459,8845617,2,3,2
MT14,0,39,1.442,36967.558,18305,60990,53313.101,7356544,2,3,2
MT14,0,40,1.464,32203.46,18464,51519,47142.653,6505099,2,3,2
MT14,0,41,1.007,33949.424,18160,55010,34198.521,4718970,2,3,2
MT14,0,42,0.616,23981.024,18170,33993,14772.254,2038387,2,3,2
MT14,0,43,0.812,30689.562,18439,47259,24909.719,3437231,2,3,2
MT14,0,44,0.804,29715.477,18221,49867,23903.737,3298418,2,3,2
MT14,0,45,0.768,31785.632,18752,48437,24417.254,3369277,2,3,2
MT14,0,46,1.239,41173.556,18048,65535,51024.011,7040678,2,3,2
MT14,0,47,1.036,43351.909,18487,65535,44926.685,6199323,2,3,2
MT14,0,48,1.783,44453.862,18048,65535,79250.993,10935650,2,3,2
MT14,0,49,0.717,24651.242,18337,35180,17686.183,2440473,2,3,2
MT14,0,50,2.254,40355.714,18234,60001,90954.781,12550627,2,3,2
MT14,0,51,1.536,33513.825,18062,53974,51489.654,7104931,2,3,2
MT14,0,52,0.783,31068.87,18055,45162,24316.963,3355438,2,3,2
MT14,0,53,1.29,31682.837,18103,51781,40869.957,5639545,2,3,2
MT14,0,54,1.391,40039.495,18474,63027,55712.151,7687583,2,3,2
MT14,0,55,1.565,32577.162,18082,53912,50994.943,7036667,2,3,2
MT14,0,56,1.761,35383.37,18163,58697,62311.124,8598159,2,3,2
MT14,0,57,1.102,40696.572,18242,64270,44829.256,6185879,2,3,2
MT14,0,58,0.254,19514.2,16268,22455,4949.7,682997,2,3,2
MT14,0,59,1.131,36208.679,18118,58129,40935.245,5648554,2,3,2
MT14,0,60,1.131,39328.346,18167,63920,44462.143,6135222,2,3,2
MT14BG,0,61,1.747,133.647,98,499,233.42,32209,2,3,2
MT14BG,0,62,2.174,136.567,101,473,296.911,40970,2,3,2
MT14BG,0,63,2.334,137.307,103,560,320.413,44213,2,3,2
MT14BG,0,64,0.609,129.226,103,309,78.667,10855,2,3,2
MT14BG,0,65,3.348,142.468,100,624,477,65820,2,3,2
MT14,1,37,2.218,18516.81,5875,31682,41062.72,5666144,2,3,2
MT14,1,38,1.435,19989.338,4468,39490,28682.944,3957889,2,3,2
MT14,1,39,1.442,17255.874,3423,34110,24885.717,3433919,2,3,2
MT14,1,40,1.464,15646.604,5165,27267,22905.067,3160614,2,3,2
MT14,1,41,1.007,14771.755,4878,26169,14880.14,2053274,2,3,2
MT14,1,42,0.616,25797.224,10328,38036,15891.028,2192764,2,3,2
MT14,1,43,0.812,14176.893,5091,22635,11506.923,1587812,2,3,2
MT14,1,44,0.804,13948.901,3736,22727,11220.781,1548328,2,3,2
MT14,1,45,0.768,19900.802,7298,35866,15287.503,2109485,2,3,2
MT14,1,46,1.239,23180.912,4970,40705,28726.767,3963936,2,3,2
MT14,1,47,1.036,25423.79,5727,48935,26347.32,3635602,2,3,2
MT14,1,48,1.783,23949.492,5420,46656,42696.426,5891575,2,3,2
MT14,1,49,0.717,19227.879,7871,26826,13795.158,1903560,2,3,2
MT14,1,50,2.254,17131.83,4831,30686,38612.173,5327999,2,3,2
MT14,1,51,1.536,15774.118,3795,28296,24234.89,3344113,2,3,2
MT14,1,52,0.783,20150.148,6004,33687,15771.105,2176216,2,3,2
MT14,1,53,1.29,16568.652,4888,30692,21373.088,2949220,2,3,2
MT14,1,54,1.391,16601.12,3860,31884,23099.295,3187415,2,3,2
MT14,1,55,1.565,10731.097,2092,20761,16798.016,2317917,2,3,2
MT14,1,56,1.761,15584.712,4869,30524,27445.122,3787085,2,3,2
MT14,1,57,1.102,18411.632,3740,35294,20281.309,2798568,2,3,2
MT14,1,58,0.254,10417.571,6624,14662,2642.376,364615,2,3,2
MT14,1,59,1.131,18611.885,5700,33128,21041.421,2903454,2,3,2
MT14,1,60,1.131,15541.827,1995,30090,17570.608,2424525,2,3,2
MT14BG,1,61,1.747,134.448,99,923,234.818,32402,2,3,2
MT14BG,1,62,2.174,136.333,100,1091,296.404,40900,2,3,2
MT14BG,1,63,2.334,149.699,103,1520,349.329,48203,2,3,2
MT14BG,1,64,0.609,142.917,107,798,87.001,12005,2,3,2
MT14BG,1,65,3.348,130.766,100,863,437.822,60414,2,3,2
MT14,0,66,0.862,19546.202,14942,26903,16856.579,2325998,3,3,2
MT14,0,67,1.225,33677.325,15778,54741,41246.244,5691468,3,3,2
MT14,0,68,1.167,34439.634,15844,54565,40183.199,5544781,3,3,2
MT14,0,69,0.029,16176.25,15890,16536,468.919,64705,3,3,2
MT14,0,70,1.435,37354.854,15789,62299,53600.932,7396261,3,3,2
MT14,0,71,0.819,32606.54,15823,60716,26701.968,3684539,3,3,2
MT14,0,72,2.232,36689.578,15762,65329,81894.275,11300390,3,3,2
MT14,0,73,1.551,29773.551,15810,46837,46174.747,6371540,3,3,2
MT14,0,74,1.529,30876.938,15887,50172,47214.652,6515034,3,3,2
MT14,0,75,2.073,32102.371,15915,53233,66537.005,9181278,3,3,2
MT14,0,76,1.29,30723.989,15808,48495,39633.07,5468870,3,3,2
MT14,0,77,1.92,39467.147,15804,63763,75795.203,10458794,3,3,2
MT14,0,78,1.058,31154.884,15820,50894,32963.939,4548613,3,3,2
MT14,0,79,1.239,35947.035,15872,64557,44547.086,6146943,3,3,2
MT14,0,80,1.515,32814.627,15867,54871,49702,6858257,3,3,2
MT14,0,81,0.688,21635.421,15812,29736,14895.294,2055365,3,3,2
MT14,0,82,1.42,36810.923,15851,60224,52286.9,7214941,3,3,2
MT14,0,83,1.304,31817.433,15917,50811,41504.746,5727138,3,3,2
MT14,0,84,1.268,22007.314,15841,32976,27910.345,3851280,3,3,2
MT14,0,85,1.978,38945.231,15815,65530,77050.78,10632048,3,3,2
MT14,0,86,1.044,32247.799,15833,54609,33652.914,4643683,3,3,2
MT14,0,87,1.203,24877.946,15770,39629,29928.346,4129739,3,3,2
MT14,0,88,0.051,16615.857,15831,17164,842.909,116311,3,3,2
MT14,0,89,0.841,19569.914,15394,26890,16451.557,2270110,3,3,2
MT14,0,90,0.203,17631.25,15628,22309,3577.678,493675,3,3,2
MT14,0,91,0.058,16276.25,15795,17331,943.636,130210,3,3,2
MT14,0,92,1.203,20942.464,15804,29225,25193.933,3476449,3,3,2
MT14,0,93,1.102,23714.507,15204,32231,26122.684,3604605,3,3,2
MT14,0,94,0.964,29512.376,15926,46195,28445.654,3925146,3,3,2
MT14,0,95,1.391,36691.016,15813,62588,51052.977,7044675,3,3,2
MT14,0,96,0.746,26751.631,16015,42891,19968.599,2755418,3,3,2
MT14,0,97,1.087,29237.927,15936,46529,31783.224,4385689,3,3,2
MT14,0,98,1.79,26575.96,15901,43535,47571.409,6564262,3,3,2
MT14,0,99,1.152,36992.283,16156,62762,42625.39,5881773,3,3,2
MT14,0,100,1.304,34128.644,15868,59712,44519.641,6143156,3,3,2
MT14,0,101,0.797,27672.336,15746,42749,22059.65,3043957,3,3,2
MT14,0,102,0.971,20088.06,15366,27128,19507.558,2691800,3,3,2
MT14,0,103,2.486,32284.292,15860,57555,80250.083,11073512,3,3,2
MT14,0,104,1.413,37885.19,15829,64364,53538.252,7387612,3,3,2
MT14,0,105,1.442,33778.206,16289,59344,48713.549,6721863,3,3,2
MT14,0,106,0.848,29980.487,15973,49662,25420.533,3507717,3,3,2
MT14,0,107,1.225,35624.473,15975,61419,43631.01,6020536,3,3,2
MT14,0,108,0.92,19405.031,13820,25989,17859.865,2464439,3,3,2
MT14,0,109,1.167,34779.932,15846,59143,40580.249,5599569,3,3,2
MT14,0,110,1.065,27143.034,15751,43415,28915.842,3990026,3,3,2
MT14,0,111,1.515,27991.273,15911,41136,42396.406,5850176,3,3,2
MT14,0,112,2.036,31515.609,15931,58615,64178.879,8855886,3,3,2
MT14,0,113,1.326,27768.978,15829,42462,36827.403,5081723,3,3,2
MT14BG,0,114,1.573,133.327,106,414,209.671,28932,3,3,2
MT14BG,0,115,1.015,132.879,107,378,134.817,18603,3,3,2
MT14BG,0,116,1.102,165.533,107,482,182.343,25161,3,3,2
MT14BG,0,117,3.015,138.488,101,584,417.509,57611,3,3,2
MT14BG,0,118,2.841,148.566,103,511,422.053,58238,3,3,2
MT14,1,66,0.862,11012.403,5471,19308,9497.06,1310476,3,3,2
MT14,1,67,1.225,19891.077,5114,34544,24361.561,3361592,3,3,2
MT14,1,68,1.167,18223.578,3818,32696,21262.76,2933996,3,3,2
MT14,1,69,0.029,8894.25,8130,9664,257.828,35577,3,3,2
MT14,1,70,1.435,24585.298,6386,43100,35277.742,4867889,3,3,2
MT14,1,71,0.819,4116.434,108,29752,3371.007,465157,3,3,2
MT14,1,72,2.232,10578.11,126,36487,23611.247,3258058,3,3,2
MT14,1,73,1.551,17462.664,5938,29364,27082.227,3737010,3,3,2
MT14,1,74,1.529,19060.303,3614,35426,29145.558,4021724,3,3,2
MT14,1,75,2.073,20346.329,3694,35917,42170.835,5819050,3,3,2
MT14,1,76,1.29,24853.837,4512,41759,32060.741,4423983,3,3,2
MT14,1,77,1.92,20972.215,2709,42597,40276.367,5557637,3,3,2
MT14,1,78,1.058,22721.151,5928,39274,24040.489,3317288,3,3,2
MT14,1,79,1.239,13914.497,3510,28934,17243.433,2379379,3,3,2
MT14,1,80,1.515,18348.99,3972,33065,27791.921,3834939,3,3,2
MT14,1,81,0.688,12105.558,4060,18810,8334.288,1150028,3,3,2
MT14,1,82,1.42,23468.776,5952,40954,33335.472,4599880,3,3,2
MT14,1,83,1.304,15670.433,2693,29047,20441.541,2820678,3,3,2
MT14,1,84,1.268,13865.24,5650,19783,17584.319,2426417,3,3,2
MT14,1,85,1.978,19610.527,2613,40404,38798.241,5353674,3,3,2
MT14,1,86,1.044,15403.09,4706,28561,16074.241,2218045,3,3,2
MT14,1,87,1.203,15403.777,3668,27222,18530.854,2557027,3,3,2
MT14,1,88,0.051,12616.857,9430,18126,640.043,88318,3,3,2
MT14,1,89,0.841,7905.034,3329,14685,6645.411,916984,3,3,2
MT14,1,90,0.203,7483.714,3522,12285,1518.572,209544,3,3,2
MT14,1,91,0.058,11217.75,8286,13946,650.363,89742,3,3,2
MT14,1,92,1.203,10291.404,2332,19525,12380.632,1708373,3,3,2
MT14,1,93,1.102,15229.342,5730,27715,16775.862,2314860,3,3,2
MT14,1,94,0.964,18154.15,4170,32627,17497.971,2414502,3,3,2
MT14,1,95,1.391,17840.995,4326,33070,24824.494,3425471,3,3,2
MT14,1,96,0.746,17074.311,5865,28184,12745.02,1758654,3,3,2
MT14,1,97,1.087,13982.48,3370,24960,15199.72,2097372,3,3,2
MT14,1,98,1.79,13861.162,3819,25936,24811.71,3423707,3,3,2
MT14,1,99,1.152,20607.031,5097,38162,23745.027,3276518,3,3,2
MT14,1,100,1.304,15950.956,3283,34069,20807.472,2871172,3,3,2
MT14,1,101,0.797,13323.255,3591,22936,10620.944,1465558,3,3,2
MT14,1,102,0.971,12817.44,5613,20365,12447.044,1717537,3,3,2
MT14,1,103,2.486,14850.242,1498,30339,36913.716,5093633,3,3,2
MT14,1,104,1.413,22055.687,5394,42807,31168.458,4300859,3,3,2
MT14,1,105,1.442,16797.513,2456,31509,24224.686,3342705,3,3,2
MT14,1,106,0.848,16370.453,4586,29481,13880.55,1915343,3,3,2
MT14,1,107,1.225,19428.947,2737,43995,23795.568,3283492,3,3,2
MT14,1,108,0.92,9945.976,3492,19249,9154.007,1263139,3,3,2
MT14,1,109,1.167,13717.814,4460,23211,16005.56,2208568,3,3,2
MT14,1,110,1.065,12378.823,4900,23681,13187.328,1819687,3,3,2
MT14,1,111,1.515,14933.172,3786,28218,22618.222,3121033,3,3,2
MT14,1,112,2.036,14749.598,4017,27932,30036.312,4144637,3,3,2
MT14,1,113,1.326,14868.454,4018,28703,19718.642,2720927,3,3,2
MT14BG,1,114,1.573,125.429,103,780,197.25,27218,3,3,2
MT14BG,1,115,1.015,133.05,99,838,134.99,18627,3,3,2
MT14BG,1,116,1.102,128.401,105,528,141.44,19517,3,3,2
MT14BG,1,117,3.015,130.88,102,915,394.572,54446,3,3,2
MT14BG,1,118,2.841,135.967,101,849,386.259,53299,3,3,2
MT22,0,1,1.486,20063.624,12438,30159,29807.35,4113043,1,3,2
MT22,0,2,2.928,33471.512,12416,64107,97997.91,13522491,1,3,2
MT22,0,3,1.79,30056.575,12487,47581,53801.769,7423974,1,3,2
MT22,0,4,0.406,13508.304,10955,15933,5482.125,756465,1,3,2
MT22,0,5,2.189,28414.914,12469,44762,62188.975,8581304,1,3,2
MT22,0,6,0.877,13409.711,10170,17067,11758.851,1622575,1,3,2
MT22,0,7,1.674,25568.645,12594,38880,42803.551,5906357,1,3,2
MT22,0,8,1.21,23835.216,12563,38545,28846.669,3980481,1,3,2
MT22,0,9,1.732,18555.343,10286,29782,32138.603,4434727,1,3,2
MT22,0,10,1.391,15970.578,12444,23866,22221.94,3066351,1,3,2
MT22,0,11,2.761,30034.113,12468,46181,82927.752,11442997,1,3,2
MT22,0,12,2.029,23382.982,11733,36214,47448.014,6547235,1,3,2
MT22,0,13,1.92,24756.555,12491,43675,47544.052,6560487,1,3,2
MT22,0,14,1.913,20908.898,12499,31393,40003.241,5519949,1,3,2
MT22,0,15,1.949,15340.45,10836,20463,29905.46,4126581,1,3,2
MT22,0,16,1.66,17287.201,12394,23920,28689.321,3958769,1,3,2
MT22,0,17,1.971,15250.625,11037,20333,30061.916,4148170,1,3,2
MT22,0,18,1.689,28937.215,12501,50311,48862.171,6742371,1,3,2
MT22,0,19,1.805,32772.43,12528,60202,59138.2,8160335,1,3,2
MT22,0,20,1.406,16395.304,11738,21923,23050.551,3180689,1,3,2
MT22,0,21,1.391,20130.5,12558,29352,28010.18,3865056,1,3,2
MT22,0,22,1.826,28984.972,12537,48936,52933.857,7304213,1,3,2
MT22,0,23,1.507,27340.774,12467,46571,41213.002,5686881,1,3,2
MT22,0,24,2.66,29480.251,12525,56190,78407.453,10819252,1,3,2
MT22,0,25,1.776,30436.265,12485,52855,54040.276,7456885,1,3,2
MT22BG,0,26,3.29,193.004,108,748,635.014,87624,1,3,2
MT22BG,0,27,3.131,189.22,109,729,592.394,81743,1,3,2
MT22BG,0,28,1.094,625.642,134,1661,684.641,94472,1,3,2
MT22BG,0,29,2.189,216.083,108,835,472.919,65257,1,3,2
MT22BG,0,30,3.566,184.348,107,861,657.298,90699,1,3,2
MT22,1,1,1.486,9973.663,2270,17313,14817.287,2044601,1,3,2
MT22,1,2,2.928,15921.911,3319,32589,46616.178,6432452,1,3,2
MT22,1,3,1.79,11720.36,1730,21967,20979.64,2894929,1,3,2
MT22,1,4,0.406,5885.786,2498,12725,2388.65,329604,1,3,2
MT22,1,5,2.189,8800.152,1565,17393,19260.043,2657646,1,3,2
MT22,1,6,0.877,8000.008,3912,12303,7015.133,968001,1,3,2
MT22,1,7,1.674,8553.004,1024,16216,14318.278,1975744,1,3,2
MT22,1,8,1.21,10185.102,1956,18841,12326.562,1700912,1,3,2
MT22,1,9,1.732,12508.134,3846,23085,21664.593,2989444,1,3,2
MT22,1,10,1.391,5936.495,2622,10593,8260.217,1139807,1,3,2
MT22,1,11,2.761,10950.858,2243,22040,30236.62,4172277,1,3,2
MT22,1,12,2.029,7987.143,2541,17955,16207.26,2236400,1,3,2
MT22,1,13,1.92,8379.906,2082,16638,16093.3,2220675,1,3,2
MT22,1,14,1.913,10198.451,3377,17642,19511.841,2692391,1,3,2
MT22,1,15,1.949,8512.338,3422,13436,16594.389,2289819,1,3,2
MT22,1,16,1.66,6984.524,2013,14568,11591.307,1599456,1,3,2
MT22,1,17,1.971,6148.871,2265,12376,12120.608,1672493,1,3,2
MT22,1,18,1.689,9348.979,1710,18618,15786.294,2178312,1,3,2
MT22,1,19,1.805,9422.952,1290,20848,17003.817,2346315,1,3,2
MT22,1,20,1.406,5782.943,2181,13252,8130.379,1121891,1,3,2
MT22,1,21,1.391,11016.641,4960,18049,15328.883,2115195,1,3,2
MT22,1,22,1.826,11293.44,2227,20785,20624.666,2845947,1,3,2
MT22,1,23,1.507,9614.346,1397,19108,14492.496,1999784,1,3,2
MT22,1,24,2.66,10930.022,1986,21837,29070.145,4011318,1,3,2
MT22,1,25,1.776,9825.673,2051,19648,17445.705,2407290,1,3,2
MT22BG,1,26,3.29,153.178,107,1068,503.98,69543,1,3,2
MT22BG,1,27,3.131,168.493,111,1124,527.504,72789,1,3,2
MT22BG,1,28,1.094,193.801,105,1108,212.077,29264,1,3,2
MT22BG,1,29,2.189,153.725,109,783,336.443,46425,1,3,2
MT22BG,1,30,3.566,167.091,105,1336,595.771,82209,1,3,2
MT22,0,31,2.087,15027.292,9148,22667,31364.135,4327860,2,3,2
MT22,0,32,1.949,25542.335,9119,52557,49793.537,6870888,2,3,2
MT22,0,33,0.551,10765.158,9012,16338,5929.173,818152,2,3,2
MT22,0,34,1.805,16220.53,9121,25114,29270.12,4038912,2,3,2
MT22,0,35,1.645,17637.229,9143,28245,29014.582,4003651,2,3,2
MT22,0,36,0.362,10110.3,8117,12979,3663.483,505515,2,3,2
MT22,0,37,2.674,18167.442,9057,35019,48582.544,6703786,2,3,2
MT22,0,38,0.529,10988.452,8430,16222,5813.257,802157,2,3,2
MT22,0,39,1.978,15049.066,9146,22311,29773.665,4108395,2,3,2
MT22,0,40,0.471,10674.415,7651,16862,5028.258,693837,2,3,2
MT22,0,41,0.493,10305.162,8204,12588,5078.364,700751,2,3,2
MT22,0,42,3.355,20263.672,9111,37981,67992.223,9382080,2,3,2
MT22,0,43,1.391,13933.693,9099,21246,19387.757,2675269,2,3,2
MT22,0,44,1.275,11543.46,8863,15528,14723.423,2031649,2,3,2
MT22,0,45,0.92,10971.961,8889,14374,10098.295,1393439,2,3,2
MT22,0,46,1.913,24213.803,9172,40660,46326.239,6392444,2,3,2
MT22,0,47,1.08,11289.275,8382,15272,12190.245,1682102,2,3,2
MT22,0,48,1.587,15648.795,8376,24696,24836.198,3427086,2,3,2
MT22,0,49,2.305,16907.638,9132,26048,38964.596,5376629,2,3,2
MT22,0,50,0.304,10584.833,8826,13246,3221.762,444563,2,3,2
MT22,0,51,4.957,24822.291,9119,48747,123043.329,16978447,2,3,2
MT22,0,52,2.667,19770.913,9207,34731,52727.193,7275696,2,3,2
MT22,0,53,1.573,14110.309,9153,21987,22189.952,3061937,2,3,2
MT22,0,54,1.189,10645.018,7663,14209,12651.743,1745783,2,3,2
MT22,0,55,1.949,16648.442,9096,28298,32455.328,4478431,2,3,2
MT22,0,56,2.805,15800.052,9135,26730,44312.84,6114620,2,3,2
MT22,0,57,3.754,16720.006,8585,32100,62766.266,8660963,2,3,2
MT22,0,58,1.696,16733.774,9088,25990,28377.22,3915703,2,3,2
MT22,0,59,0.101,10079.429,9303,11857,1022.643,141112,2,3,2
MT22,0,60,0.043,9426.667,9233,9854,409.892,56560,2,3,2
MT22,0,61,2.993,19295.925,9093,34031,57753.162,7969217,2,3,2
MT22,0,62,0.21,9810.345,8536,11052,2061.78,284500,2,3,2
MT22,0,63,3.181,23982.18,9111,48795,76298.024,10528177,2,3,2
MT22,0,64,1.957,24037.096,9097,40671,47033.346,6490016,2,3,2
MT22,0,65,1.5,15047.082,9122,22633,22572.66,3114746,2,3,2
MT22,0,66,0.964,11070.256,8093,15313,10670.122,1472344,2,3,2
MT22,0,67,3.776,14412.34,8387,25706,54416.716,7508829,2,3,2
MT22,0,68,0.942,12649.2,9088,18767,11916.989,1644396,2,3,2
MT22,0,69,2.768,23081.16,9166,42814,63897.093,8817003,2,3,2
MT22,0,70,0.051,9485.286,9135,9918,481.181,66397,2,3,2
MT22,0,71,0.036,9748.8,9096,11372,353.249,48744,2,3,2
MT22,0,72,2.348,18068.719,9140,31341,42426.039,5854265,2,3,2
MT22BG,0,73,1.616,306.354,116,1352,495.095,68317,2,3,2
MT22BG,0,74,1.275,260.188,115,1139,331.863,45793,2,3,2
MT22BG,0,75,4.725,243.796,111,884,1151.952,158955,2,3,2
MT22BG,0,76,2.319,175.284,108,663,406.493,56091,2,3,2
MT22BG,0,77,1.797,360.153,121,1266,647.29,89318,2,3,2
MT22,1,31,2.087,6663,1081,15461,13906.646,1918944,2,3,2
MT22,1,32,1.949,12587.327,1308,25561,24538.381,3385991,2,3,2
MT22,1,33,0.551,9367.053,5185,12776,5159.132,711896,2,3,2
MT22,1,34,1.805,8664.562,1435,17021,15635.295,2157476,2,3,2
MT22,1,35,1.645,9336.974,1741,18613,15360.031,2119493,2,3,2
MT22,1,36,0.362,3397.02,822,6905,1230.915,169851,2,3,2
MT22,1,37,2.674,7978.976,756,18415,21337.013,2944242,2,3,2
MT22,1,38,0.529,6917.575,2758,11358,3659.627,504983,2,3,2
MT22,1,39,1.978,9855.648,906,19625,19498.803,2690592,2,3,2
MT22,1,40,0.471,6598.846,2577,12331,3108.433,428925,2,3,2
MT22,1,41,0.493,5926.412,2586,10063,2920.524,402996,2,3,2
MT22,1,42,3.355,9743.503,966,21410,32693.11,4511242,2,3,2
MT22,1,43,1.391,6718.547,829,13826,9348.387,1289961,2,3,2
MT22,1,44,1.275,6529.261,2872,12607,8327.926,1149150,2,3,2
MT22,1,45,0.92,6945.622,3150,13614,6392.562,882094,2,3,2
MT22,1,46,1.913,12283.674,624,22897,23501.324,3242890,2,3,2
MT22,1,47,1.08,7142.644,2933,13543,7712.682,1064254,2,3,2
MT22,1,48,1.587,9870.16,2575,17615,15664.928,2161565,2,3,2
MT22,1,49,2.305,5487.365,1288,10828,12645.938,1744982,2,3,2
MT22,1,50,0.304,9201.69,5872,16330,2800.767,386471,2,3,2
MT22,1,51,4.957,12603.159,621,27241,62473.472,8620561,2,3,2
MT22,1,52,2.667,9272.421,1385,21720,24728.688,3412251,2,3,2
MT22,1,53,1.573,8537.392,2314,16461,13425.951,1852614,2,3,2
MT22,1,54,1.189,6707.701,2509,12515,7972.191,1100063,2,3,2
MT22,1,55,1.949,7218.914,1152,15121,14072.922,1941888,2,3,2
MT22,1,56,2.805,6009.651,399,14246,16854.673,2325735,2,3,2
MT22,1,57,3.754,6650.971,1032,12916,24967.492,3445203,2,3,2
MT22,1,58,1.696,7673.269,1369,14019,13012.37,1795545,2,3,2
MT22,1,59,0.101,5431,3696,7795,551.021,76034,2,3,2
MT22,1,60,0.043,4655,3025,5607,202.41,27930,2,3,2
MT22,1,61,2.993,8851.942,1197,17429,26494.072,3655852,2,3,2
MT22,1,62,0.21,8498.655,5144,12401,1786.11,246461,2,3,2
MT22,1,63,3.181,10022.581,888,23244,31886.305,4399913,2,3,2
MT22,1,64,1.957,9840.078,958,21616,19254.064,2656821,2,3,2
MT22,1,65,1.5,7006.855,530,13908,10511.231,1450419,2,3,2
MT22,1,66,0.964,6921.707,2997,11128,6671.522,920587,2,3,2
MT22,1,67,3.776,9044.676,2526,18623,34150.01,4712276,2,3,2
MT22,1,68,0.942,5768.854,1978,11294,5434.918,749951,2,3,2
MT22,1,69,2.768,8961.652,1286,21547,24809.13,3423351,2,3,2
MT22,1,70,0.051,5569.857,3694,8008,282.554,38989,2,3,2
MT22,1,71,0.036,4268.6,3043,5973,154.673,21343,2,3,2
MT22,1,72,2.348,6675.852,1128,16869,15675.154,2162976,2,3,2
MT22BG,1,73,1.616,183.91,106,1145,297.215,41012,2,3,2
MT22BG,1,74,1.275,154.688,111,898,197.3,27225,2,3,2
MT22BG,1,75,4.725,175.963,110,1347,831.437,114728,2,3,2
MT22BG,1,76,2.319,151.981,113,1017,352.452,48634,2,3,2
MT22BG,1,77,1.797,218.621,110,1699,392.92,54218,2,3,2
MT22,0,78,1.102,11919.461,9030,16228,13129.866,1811758,3,3,2
MT22,0,79,1.833,27054.209,9922,50718,49603.861,6844715,3,3,2
MT22,0,80,3.138,14526.118,8941,26058,45582.44,6289809,3,3,2
MT22,0,81,3.421,26224.235,9943,44965,89702.581,12377839,3,3,2
MT22,0,82,1.66,15479.175,9921,22762,25688.775,3544731,3,3,2
MT22,0,83,3.022,12826.547,8368,19779,38761.977,5348670,3,3,2
MT22,0,84,0.754,11559.24,8698,15801,8712.098,1202161,3,3,2
MT22,0,85,1,13250.457,8872,20789,13251.652,1828563,3,3,2
MT22,0,86,1.602,18172.724,9874,29088,29105.322,4016172,3,3,2
MT22,0,87,1.812,17919.464,9895,27193,32465.727,4479866,3,3,2
MT22,0,88,1.935,25805.689,10049,44129,49932.905,6890119,3,3,2
MT22,0,89,0.87,13889.483,8781,20552,12078.902,1666738,3,3,2
MT22,0,90,2.392,28403.47,9863,54888,67927.471,9373145,3,3,2
MT22,0,91,1.638,13170.066,9035,18787,21570.316,2976435,3,3,2
MT22,0,92,4.044,21942.758,9862,48561,88733.073,12244059,3,3,2
MT22,0,93,0.036,10303.4,9885,10824,373.345,51517,3,3,2
MT22,0,94,5.761,19116.923,8828,28863,110140.042,15197954,3,3,2
MT22,0,95,0.478,11639.53,8943,14606,5567.234,768209,3,3,2
MT22,0,96,2.928,21504.634,9891,39130,62961.277,8687872,3,3,2
MT22,0,97,0.638,11363.591,8861,14327,7247.002,999996,3,3,2
MT22,0,98,1.79,19537.012,9935,31826,34971.577,4825642,3,3,2
MT22,0,99,1.696,14333.611,9900,20403,24307.013,3354065,3,3,2
MT22,0,100,1.384,21077.194,10039,35434,29174.691,4025744,3,3,2
MT22,0,101,0.123,10404.176,9853,12128,1281.79,176871,3,3,2
MT22,0,102,0.043,10622,9886,11847,461.868,63732,3,3,2
