MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
MT14,1,25,1.718,13101.338,4078,26130,22502.154,3105017,1,3,1
MT14,1,26,1.21,12454.359,2869,23331,15072.94,2079878,1,3,1
MT14,1,27,0.225,9390.323,5906,14438,2109.611,291100,1,3,1
MT14,1,28,0.116,8463.312,6006,11765,981.342,135413,1,3,1
MT14,1,29,1.196,14437.17,3505,25808,17263.391,2382133,1,3,1
MT14,1,30,1.899,14145.424,4286,26160,26858.228,3706101,1,3,1
MT14,1,31,1.689,12582.614,2473,23257,21246.475,2931749,1,3,1
MT14,1,32,2.145,10879.939,1958,20375,23338.788,3220462,1,3,1
MT14,1,33,2.58,17349.242,2230,36930,44760.054,6176330,1,3,1
MT14,1,34,5.196,13181.011,1418,30310,68490.131,9450785,1,3,1
MT14,1,35,1.051,12550.152,4292,21101,13187.944,1819772,1,3,1
MT14,1,36,2.036,11743.544,3354,22525,23914.738,3299936,1,3,1
MT14,1,37,0.717,9553.909,3578,15433,6854.51,945837,1,3,1
MT14,1,38,1.71,12460.665,3489,20470,21311.467,2940717,1,3,1
MT14,1,39,1.536,13668.887,3747,24190,21000.475,2897804,1,3,1
MT14,1,40,1.529,8659.815,2006,18032,13241.927,1827221,1,3,1
MT14,1,41,1.79,8982.538,2664,16089,16078.893,2218687,1,3,1
MT14,1,42,1.399,11818.984,1094,23305,16530.941,2281064,1,3,1
MT14,1,43,1.652,11380.487,3071,19997,18804.241,2594751,1,3,1
MT14,1,44,1.399,11462.663,2633,20375,16032.563,2212294,1,3,1
MT14,1,45,4.848,16792.208,1869,33877,81413.051,11233987,1,3,1
MT14,1,46,0.819,10101.23,4427,20750,8272.044,1141439,1,3,1
MT14,1,47,1.71,11616.275,3555,24376,19867.308,2741441,1,3,1
MT14,1,48,1.783,10106.346,2565,18324,18017.286,2486161,1,3,1
MT14,1,49,0.942,10886.569,4133,17552,10256.389,1415254,1,3,1
MT14,1,55,2.536,27448.943,7008,48036,69623.168,9607130,2,3,1
MT14,1,56,0.529,15378.137,11084,22988,8135.546,1122604,2,3,1
MT14,1,57,1.116,17845.487,6977,27154,19916.326,2748205,2,3,1
MT14,1,58,1.029,14469.169,3994,25820,14889.909,2054622,2,3,1
MT14,1,59,1.073,17255.838,6590,30637,18507.931,2553864,2,3,1
MT14,1,60,1.232,18573.118,5469,28850,22881.993,3157430,2,3,1
MT14,1,61,1.283,19032.254,5934,31534,24413.138,3368709,2,3,1
MT14,1,62,0.348,10795,5959,16028,3755.122,518160,2,3,1
MT14,1,63,2.66,18537.447,3130,38054,49303.312,6803243,2,3,1
MT14,1,64,2.421,16961.907,3617,31473,41056.437,5665277,2,3,1
MT14,1,65,0.688,15641.589,6514,24339,10768.733,1485951,2,3,1
MT14,1,66,1.942,13778.459,4416,25940,26760.582,3692627,2,3,1
MT14,1,67,4.029,23059.11,5596,50626,92913.204,12820865,2,3,1
MT14,1,68,0.029,8644.5,6227,9929,250.588,34578,2,3,1
MT14,1,69,1.261,13519.799,3511,22203,17048.242,2352445,2,3,1
MT14,1,70,1.696,14509.756,4437,27175,24605.721,3395283,2,3,1
MT14,1,71,0.609,9358.917,4651,17298,5697.246,786149,2,3,1
MT14,1,72,0.464,14927.203,8448,20279,6923.386,955341,2,3,1
MT14,1,73,2.565,28243.446,6011,49833,72457.119,9998180,2,3,1
MT14,1,74,3.573,12925.513,2706,28242,46180.095,6372278,2,3,1
MT14,1,75,3.602,22251.03,4049,45054,80143.19,11058762,2,3,1
MT14,1,76,0.377,11080.519,6756,17847,4175.645,576187,2,3,1
MT14,1,77,3.37,19602.839,4741,34803,66059.005,9115320,2,3,1
MT14,1,78,2.392,15251.627,5391,27885,36474.574,5033037,2,3,1
MT14,1,79,5.167,16709.511,3067,36532,86340.263,11913881,2,3,1
MT14,1,80,1.435,13973.439,3735,24345,20050.657,2766741,2,3,1
MT14,1,81,1.333,13734.228,4361,25190,18313.957,2527098,2,3,1
MT14,1,82,1.841,15821.839,3985,29933,29123.984,4018747,2,3,1
MT14,1,83,3.587,15510.251,3705,29031,55639.616,7677574,2,3,1
MT14,1,84,1.391,13388.927,3441,25632,18629.754,2570674,2,3,1
MT14,1,85,2,13598.46,4928,25551,27199.375,3753175,2,3,1
MT14,1,86,1.478,12222.789,2932,20881,18070.102,2493449,2,3,1
MT14,1,87,1.16,13233.7,6555,22091,15344.805,2117392,2,3,1
MT14,1,88,1.297,11103.486,4640,19861,14403.648,1987524,2,3,1
MT14,1,89,1.21,11608.749,5351,19066,14049.536,1938661,2,3,1
MT14,1,90,3.703,16716.065,3899,30268,61903.478,8541909,2,3,1
MT14,1,91,1.399,14038.788,4315,24338,19635.729,2709486,2,3,1
MT14,1,92,0.457,9587.698,5909,16700,4377.388,604025,2,3,1
MT14,1,93,1.297,12943.715,3873,23906,16790.827,2316925,2,3,1
MT14,1,94,6.877,19595.296,3017,37051,134765.322,18595936,2,3,1
MT14,1,95,2.348,19748.651,3243,42404,46370.584,6398563,2,3,1
MT14,1,96,1.674,13693.364,4292,23844,22923.569,3163167,2,3,1
MT14,1,97,3.239,14564.633,4383,28493,47181.005,6510391,2,3,1
MT14,1,103,0.029,6843.5,5422,8127,198.38,27374,3,3,1
MT14,1,104,0.029,8025,6145,10030,232.63,32100,3,3,1
MT14,1,105,1.355,13679.535,2698,22617,18538.434,2558073,3,3,1
MT14,1,106,0.783,8446.944,2046,14420,6611.249,912270,3,3,1
MT14,1,107,1.167,11213.379,2484,18741,13083.456,1805354,3,3,1
MT14,1,108,1.609,13491.306,5276,23614,21705.365,2995070,3,3,1
MT14,1,109,1.275,7401.426,3343,13175,9440.352,1302651,3,3,1
MT14,1,110,1.268,11613.4,4436,19038,14728.467,2032345,3,3,1
MT14,1,111,2.087,11942.486,1740,22821,24925.699,3439436,3,3,1
MT14,1,112,1.645,13756.313,3082,25888,22630.18,3122683,3,3,1
MT14,1,113,2.921,14759.174,2544,29483,43104.955,5947947,3,3,1
MT14,1,114,2.073,16313.112,3058,29428,33811.385,4665550,3,3,1
MT14,1,115,1.21,11499.353,3997,21515,13917.14,1920392,3,3,1
MT14,1,116,2.761,17015.157,2839,34912,46980.871,6482775,3,3,1
MT14,1,117,2.964,10672.372,3233,21082,31633.29,4365000,3,3,1
MT14,1,118,1.877,11799.907,2006,22269,22148.202,3056176,3,3,1
MT14,1,119,1.652,10218.952,4423,16269,16885.009,2329921,3,3,1
MT14,1,120,1.478,14513.73,5241,27112,21457.016,2960801,3,3,1
MT14,1,121,2.022,13323.484,1903,25354,26939.04,3717252,3,3,1
MT14,1,122,1.333,11326.016,1903,22094,15102.718,2083987,3,3,1
MT14,1,123,1.435,8912.116,1942,15958,12788.103,1764599,3,3,1
MT14,1,124,1.558,13401.516,5125,25195,20881.058,2881326,3,3,1
MT14,1,125,1.29,11706.455,4340,19891,15100.993,2083749,3,3,1
MT14,1,126,1.609,10160.428,3180,16990,16346.512,2255615,3,3,1
MT14,1,127,1.333,9670.908,1789,19838,12895.707,1779447,3,3,1
MT14,1,128,1.261,10930.672,4032,20507,13783.396,1901937,3,3,1
MT14,1,129,1.529,12023.246,3016,23957,18385.029,2536905,3,3,1
MT14BG,0,50,1.92,155.023,101,457,297.715,41081,1,3,1
MT14BG,0,51,2.174,158.547,103,608,344.698,47564,1,3,1
MT14BG,0,52,4.537,146.642,99,567,665.263,91798,1,3,1
MT14BG,0,53,6.406,148.8,97,751,953.267,131539,1,3,1
MT14BG,0,54,4.638,146.488,100,651,679.424,93752,1,3,1
MT14BG,0,98,1.551,152.897,105,629,237.123,32720,2,3,1
MT14BG,0,99,6.798,179.528,99,767,1220.378,168397,2,3,1
MT14BG,0,100,1.044,163.91,103,730,171.052,23603,2,3,1
MT14BG,0,101,1.913,158.864,102,535,303.94,41940,2,3,1
MT14BG,0,102,4.29,154.385,97,752,662.35,91396,2,3,1
MT14BG,0,130,1.986,147.011,103,499,291.918,40281,3,3,1
MT14BG,0,131,1.855,131.797,96,422,244.515,33740,3,3,1
MT14BG,0,132,2.326,164.025,99,752,381.571,52652,3,3,1
MT14BG,0,133,1.196,173.285,90,651,207.207,28592,3,3,1
MT14BG,0,134,2.058,147.246,98,586,303.056,41818,3,3,1
MT14BG,1,50,1.92,137.306,101,782,263.69,36386,1,3,1
MT14BG,1,51,2.174,129.517,101,487,281.583,38855,1,3,1
MT14BG,1,52,4.537,139.035,96,1147,630.753,87036,1,3,1
MT14BG,1,53,6.406,133.7,96,973,856.534,118191,1,3,1
MT14BG,1,54,4.638,139.009,98,1081,644.739,88966,1,3,1
MT14BG,1,98,1.551,140.276,102,700,217.549,30019,2,3,1
MT14BG,1,99,6.798,148.591,99,1599,1010.077,139378,2,3,1
MT14BG,1,100,1.044,143.528,101,628,149.782,20668,2,3,1
MT14BG,1,101,1.913,146.951,97,1667,281.149,38795,2,3,1
MT14BG,1,102,4.29,140.684,100,1022,603.569,83285,2,3,1
MT14BG,1,130,1.986,144.876,98,951,287.678,39696,3,3,1
MT14BG,1,131,1.855,137.512,93,805,255.117,35203,3,3,1
MT14BG,1,132,2.326,153.707,96,1137,357.569,49340,3,3,1
MT14BG,1,133,1.196,161.036,97,1742,192.561,26571,3,3,1
MT14BG,1,134,2.058,141.563,97,1043,291.36,40204,3,3,1
MT22,0,1,0.051,9093.571,8590,10646,461.31,63655,1,3,1
MT22,0,2,0.145,9188.55,7088,11041,1331.794,183771,1,3,1
MT22,0,3,0.899,12884.5,8563,19998,11578.422,1597678,1,3,1
MT22,0,4,1.638,12392.854,8618,18288,20297.375,2800785,1,3,1
MT22,0,5,0.957,13880.667,7945,22191,13278.358,1832248,1,3,1
MT22,0,6,0.036,9522.4,8695,10705,345.046,47612,1,3,1
MT22,0,7,0.283,9206.513,7071,11365,2602.075,359054,1,3,1
MT22,0,8,1.623,17047.17,8561,29994,27673.266,3818566,1,3,1
MT22,0,9,1.377,18546.1,8560,30218,25536.79,3523759,1,3,1
MT22,0,10,0.717,10046.384,7888,12843,7207.839,994592,1,3,1
MT22,0,11,3.392,18140.737,7991,38322,61526.314,8489865,1,3,1
MT22,0,12,3.428,20764.137,8677,37047,71176.257,9821437,1,3,1
MT22,0,13,2.384,13636.62,8372,24160,32513.427,4486448,1,3,1
MT22,0,14,3.544,18401.507,8652,30983,65211.226,8998337,1,3,1
MT22,0,15,0.239,9060.818,5861,11256,2166.913,299007,1,3,1
MT22,0,16,0.623,10441.128,8330,13944,6507.377,897937,1,3,1
MT22,0,17,2.334,17512.969,8474,29628,40867.283,5639176,1,3,1
MT22,0,18,0.478,10147.682,7416,13229,4853.677,669747,1,3,1
MT22,0,19,1.413,17475.067,8072,32722,24695.258,3407638,1,3,1
MT22,0,20,1.805,11863.675,8414,18223,21408.128,2954055,1,3,1
MT22,0,21,1.29,10073.264,7736,13779,12994.223,1793041,1,3,1
MT22,0,22,2.087,17577.139,8613,30679,36686.036,5062216,1,3,1
MT22,0,23,1.355,18225.941,8732,31940,24699.7,3408251,1,3,1
MT22,0,24,2.783,24006.562,8719,40616,66806.899,9218520,1,3,1
MT22,0,25,1.826,21815.012,8616,40457,39839.704,5497383,1,3,1
MT22,0,26,1.565,21370.236,8555,39481,33452.084,4615971,1,3,1
MT22,0,27,0.754,9661.317,6004,12008,7281.65,1004777,1,3,1
MT22,0,28,0.957,10898.295,8124,14668,10425.397,1438575,1,3,1
MT22,0,34,1.145,15248.373,9255,23917,17459.858,2409243,2,3,1
MT22,0,35,4.805,24115.253,9721,47490,115868.522,15988413,2,3,1
MT22,0,36,3.435,15418.407,8425,25718,52963.657,7308325,2,3,1
MT22,0,37,0.942,14479.723,9552,20769,13641.55,1882364,2,3,1
MT22,0,38,2.203,18403.957,9600,29491,40545.71,5594803,2,3,1
MT22,0,39,2.167,17425.873,8545,26333,37759.466,5210336,2,3,1
MT22,0,40,1.602,23318.688,9619,44063,37347.066,5153430,2,3,1
MT22,0,41,0.435,11302.917,9654,14589,4914.755,678175,2,3,1
MT22,0,42,0.529,11599.096,9034,15635,6136.307,846734,2,3,1
MT22,0,43,1.783,18729.768,9776,31899,33390.861,4607523,2,3,1
MT22,0,44,1.66,26337.664,9639,45058,43709.198,6031325,2,3,1
MT22,0,45,2.174,20284.357,9641,33516,44100.408,6085307,2,3,1
MT22,0,46,1.891,26556.027,9645,50775,50230.062,6931123,2,3,1
MT22,0,47,1.848,14923.584,9443,25205,27578.677,3805514,2,3,1
MT22,0,48,1.348,17760.489,9660,27925,23940.211,3303451,2,3,1
MT22,0,49,0.341,10725.787,7497,13337,3653.315,504112,2,3,1
MT22,0,50,0.036,10022.6,9653,10388,363.17,50113,2,3,1
MT22,0,51,0.072,10093.1,7887,11604,731.45,100931,2,3,1
MT22,0,52,0.043,10150.333,9588,11406,441.359,60902,2,3,1
MT22,0,53,0.159,10419.364,9631,12758,1661.208,229226,2,3,1
MT22,0,54,0.065,10581.444,9706,11784,690.156,95233,2,3,1
MT22,0,55,0.065,10055.111,9194,10749,655.827,90496,2,3,1
MT22,0,56,2.377,29127.189,9800,55947,69236.089,9553718,2,3,1
MT22,0,57,1.522,20035.024,9766,33063,30490.832,4207355,2,3,1
MT22,0,58,1.073,11521.885,8392,15313,12357.92,1705239,2,3,1
MT22,0,59,0.739,12739.529,9600,18963,9417.024,1299432,2,3,1
MT22,0,60,1.058,15659.301,9637,23815,16568.582,2286258,2,3,1
MT22,0,61,1.544,17394.089,9611,26031,26849.822,3704941,2,3,1
MT22,0,62,1.123,14433.277,9608,21641,16212.753,2237158,2,3,1
MT22,0,63,1.442,18901.477,9597,28627,27258.938,3761394,2,3,1
MT22,0,64,1.522,13398.795,8907,19735,20391.311,2813747,2,3,1
MT22,0,65,2.051,19536.131,9631,31416,40066.841,5528725,2,3,1
MT22,0,66,0.225,10301.871,8449,12330,2314.397,319358,2,3,1
MT22,0,67,1.747,20758.324,9800,35827,36255.127,5002756,2,3,1
MT22,0,68,2.029,19418.964,9612,32839,39404.353,5437310,2,3,1
MT22,0,69,0.804,11114.036,8518,15251,8940.358,1233658,2,3,1
MT22,0,70,2.218,22950.252,9628,40463,50894.282,7022777,2,3,1
MT22,0,71,1.978,17606.275,9642,29752,34832.948,4806513,2,3,1
MT22,0,72,0.029,10097,9752,10894,292.693,40388,2,3,1
MT22,0,73,1.58,15771.468,9723,26410,24916.597,3438180,2,3,1
MT22,0,74,0.072,10432,9603,11340,756.01,104320,2,3,1
MT22,0,75,1.776,19515.327,9609,33692,34649.903,4781255,2,3,1
MT22,0,81,0.239,7896.485,5801,9147,1888.46,260584,3,3,1
MT22,0,82,0.043,8127.5,7576,9202,353.401,48765,3,3,1
MT22,0,83,0.072,8263.1,7404,9903,598.829,82631,3,3,1
MT22,0,84,0.812,10308.027,7406,14771,8366.69,1154499,3,3,1
MT22,0,85,0.188,8034.808,7377,9062,1513.941,208905,3,3,1
MT22,0,86,0.949,10180.122,6502,15598,9664.611,1333596,3,3,1
MT22,0,87,0.152,8510.095,7169,10654,1295.131,178712,3,3,1
MT22,0,88,0.949,9050.26,6426,12987,8591.964,1185584,3,3,1
MT22,0,89,0.761,9036.59,6856,11482,6876.287,948842,3,3,1
MT22,0,90,1.174,14445.253,7361,23389,16959.002,2340131,3,3,1
MT22,0,91,0.739,9002.108,6238,11774,6654.332,918215,3,3,1
MT22,0,92,1.696,19640.09,7517,36759,33305.767,4595781,3,3,1
MT22,0,93,2.689,16140.111,7008,26549,43395.083,5987981,3,3,1
MT22,0,94,2.007,14547.422,7433,27064,29202.896,4029636,3,3,1
MT22,0,95,0.283,8824.231,6925,11973,2494.029,344145,3,3,1
MT22,0,96,2.384,15505.301,7448,26486,36968.873,5101244,3,3,1
MT22,0,97,2.587,15829.541,7369,26797,40954.029,5651146,3,3,1
MT22,0,98,1.602,23197.751,7398,45993,37153.375,5126703,3,3,1
MT22,0,99,1.022,12497.213,7481,20422,12770.044,1762107,3,3,1
MT22,0,100,0.558,8755.065,6390,12366,4885.513,674140,3,3,1
MT22,0,101,1.073,9386.514,6734,12977,10067.604,1389204,3,3,1
MT22,0,102,2.218,12646.386,7389,20558,28044.517,3869794,3,3,1
MT22,0,103,0.855,10055.686,7367,14193,8599.117,1186571,3,3,1
MT22,0,104,2.435,16322.777,7453,29420,39746,5484453,3,3,1
MT22,0,105,1.391,14994.667,7366,25886,20864.028,2878976,3,3,1
MT22,1,1,0.051,8542.571,6985,10994,433.358,59798,1,3,1
MT22,1,2,0.145,7790.05,4688,9916,1129.095,155801,1,3,1
MT22,1,3,0.899,7612.185,2173,14548,6840.552,943911,1,3,1
MT22,1,4,1.638,7866.142,2130,16477,12883.395,1777748,1,3,1
MT22,1,5,0.957,8116.598,1350,15423,7764.404,1071391,1,3,1
MT22,1,6,0.036,7423.8,4905,8885,269.003,37119,1,3,1
MT22,1,7,0.283,9348.974,4861,15095,2642.34,364610,1,3,1
MT22,1,8,1.623,10071.728,1003,20873,16349.787,2256067,1,3,1
MT22,1,9,1.377,10019.563,2470,18296,13796.296,1903717,1,3,1
MT22,1,10,0.717,6689.556,3909,11463,4799.462,662266,1,3,1
MT22,1,11,3.392,10071.03,1922,20597,34157.01,4713242,1,3,1
MT22,1,12,3.428,11780.023,1285,21507,40380.101,5571951,1,3,1
MT22,1,13,2.384,6486.763,560,12961,15466.215,2134145,1,3,1
MT22,1,14,3.544,8630.736,1747,20871,30585.586,4220430,1,3,1
MT22,1,15,0.239,5290.394,2594,9322,1265.208,174583,1,3,1
MT22,1,16,0.623,7323.023,3083,15705,4564.035,629780,1,3,1
MT22,1,17,2.334,8618.193,1476,16149,20110.931,2775058,1,3,1
MT22,1,18,0.478,6809.227,2278,12314,3256.881,449409,1,3,1
MT22,1,19,1.413,8191.733,2072,16789,11576.32,1597388,1,3,1
MT22,1,20,1.805,7199.414,2639,12623,12991.419,1792654,1,3,1
MT22,1,21,1.29,7473.41,2389,13545,9640.486,1330267,1,3,1
MT22,1,22,2.087,10456.972,1836,21411,21825.216,3011608,1,3,1
MT22,1,23,1.355,7819.005,644,17563,10596.275,1462154,1,3,1
MT22,1,24,2.783,10312.302,2418,19559,28697.691,3959924,1,3,1
MT22,1,25,1.826,9461.679,448,19888,17279.407,2384343,1,3,1
MT22,1,26,1.565,8950.907,1268,17136,14011.38,1933396,1,3,1
MT22,1,27,0.754,6615.365,2410,13777,4985.943,687998,1,3,1
MT22,1,28,0.957,8270.78,3718,15280,7911.895,1091743,1,3,1
MT22,1,34,1.145,9393.234,1606,16951,10755.543,1484131,2,3,1
MT22,1,35,4.805,12077.347,2107,23386,58029.013,8007281,2,3,1
MT22,1,36,3.435,8086.335,2081,16460,27777.311,3832923,2,3,1
MT22,1,37,0.942,6823.323,143,13269,6428.348,887032,2,3,1
MT22,1,38,2.203,8726.234,303,18764,19224.742,2652775,2,3,1
MT22,1,39,2.167,10638.445,2290,21174,23052.044,3180895,2,3,1
MT22,1,40,1.602,8514.158,392,19676,13636.223,1881629,2,3,1
MT22,1,41,0.435,5892.383,1737,10970,2562.137,353543,2,3,1
MT22,1,42,0.529,5806.932,2080,10205,3072.06,423906,2,3,1
MT22,1,43,1.783,9774.683,989,20557,17426.008,2404572,2,3,1
MT22,1,44,1.66,10094.568,572,20643,16752.642,2311656,2,3,1
MT22,1,45,2.174,11476.14,711,22434,24950.382,3442842,2,3,1
MT22,1,46,1.891,14565.812,1462,30023,27550.871,3801677,2,3,1
MT22,1,47,1.848,7607.753,1582,14155,14059.073,1939977,2,3,1
MT22,1,48,1.348,9470.495,1130,17921,12765.732,1761512,2,3,1
MT22,1,49,0.341,6937.021,3979,10812,2362.822,326040,2,3,1
MT22,1,50,0.036,8341.8,5671,10899,302.266,41709,2,3,1
MT22,1,51,0.072,6150.9,3656,8807,445.758,61509,2,3,1
MT22,1,52,0.043,6354.167,4892,8686,276.293,38125,2,3,1
MT22,1,53,0.159,5946.182,3168,11040,948.028,130816,2,3,1
MT22,1,54,0.065,5493,3521,8840,358.271,49437,2,3,1
MT22,1,55,0.065,7418.111,2909,10500,483.834,66763,2,3,1
MT22,1,56,2.377,14038.899,793,27977,33370.831,4604759,2,3,1
MT22,1,57,1.522,9004.562,921,20108,13703.831,1890958,2,3,1
MT22,1,58,1.073,7278.412,1690,14485,7806.538,1077205,2,3,1
MT22,1,59,0.739,7857.471,1704,14508,5808.22,801462,2,3,1
MT22,1,60,1.058,9207.712,1375,18501,9742.372,1344326,2,3,1
MT22,1,61,1.544,9757.07,1020,17381,15061.185,2078256,2,3,1
MT22,1,62,1.123,8024.594,154,18484,9013.944,1243812,2,3,1
MT22,1,63,1.442,9665.603,1225,18493,13939.338,1923455,2,3,1
MT22,1,64,1.522,7988.257,1175,15589,12157.141,1677534,2,3,1
MT22,1,65,2.051,10678.77,1287,20527,21901.194,3022092,2,3,1
MT22,1,66,0.225,8524.323,5194,13004,1915.057,264254,2,3,1
MT22,1,67,1.747,10911.506,610,21234,19057.321,2629673,2,3,1
MT22,1,68,2.029,9754.796,1149,18211,19794.127,2731343,2,3,1
MT22,1,69,0.804,8539.468,4415,15085,6869.323,947881,2,3,1
MT22,1,70,2.218,9356.405,1187,18990,20748.684,2863060,2,3,1
MT22,1,71,1.978,9947.586,1277,20070,19680.696,2715691,2,3,1
MT22,1,72,0.029,5668.75,4236,6649,164.326,22675,2,3,1
MT22,1,73,1.58,8790.239,1407,17957,13887.282,1916272,2,3,1
MT22,1,74,0.072,6419.8,2784,9506,465.245,64198,2,3,1
MT22,1,75,1.776,9650.91,960,19328,17135.409,2364473,2,3,1
MT22,1,81,0.239,6246.515,3282,10393,1493.867,206135,3,3,1
MT22,1,82,0.043,6949.333,5135,9873,302.172,41696,3,3,1
MT22,1,83,0.072,6101.3,4081,8446,442.163,61013,3,3,1
MT22,1,84,0.812,4251.821,942,8839,3451.065,476204,3,3,1
MT22,1,85,0.188,6387.115,3470,9026,1203.478,166065,3,3,1
MT22,1,86,0.949,6055.26,1744,13447,5748.628,793239,3,3,1
MT22,1,87,0.152,7153.238,4355,10784,1088.634,150218,3,3,1
MT22,1,88,0.949,6370.351,1272,10900,6047.763,834516,3,3,1
MT22,1,89,0.761,5482.486,1065,11983,4171.833,575661,3,3,1
MT22,1,90,1.174,7472.543,1575,14077,8772.908,1210552,3,3,1
MT22,1,91,0.739,5597.363,1815,10638,4137.555,570931,3,3,1
MT22,1,92,1.696,8382.889,715,17420,14215.747,1961596,3,3,1
MT22,1,93,2.689,7543.806,1001,15138,20282.642,2798752,3,3,1
MT22,1,94,2.007,12133.773,2421,25948,24357.669,3361055,3,3,1
MT22,1,95,0.283,2728,1009,6556,771.026,106392,3,3,1
MT22,1,96,2.384,7381.976,1448,18263,17600.646,2428670,3,3,1
MT22,1,97,2.587,7555.602,1056,16192,19547.779,2697350,3,3,1
MT22,1,98,1.602,8807.738,709,19355,14106.418,1946510,3,3,1
MT22,1,99,1.022,10101.404,2332,17744,10321.932,1424298,3,3,1
MT22,1,100,0.558,6353.104,2771,10733,3545.168,489189,3,3,1
MT22,1,101,1.073,6212.311,928,12202,6663.08,919422,3,3,1
MT22,1,102,2.218,6103.19,1684,11600,13534.381,1867576,3,3,1
MT22,1,103,0.855,5999.839,2165,11379,5130.76,707981,3,3,1
MT22,1,104,2.435,8242.783,857,19098,20071.196,2769575,3,3,1
MT22,1,105,1.391,7787.984,733,16361,10836.435,1495293,3,3,1
MT22BG,0,29,5.566,139.493,105,501,776.382,107131,1,3,1
MT22BG,0,30,0.783,148.093,112,466,115.909,15994,1,3,1
MT22BG,0,31,4.355,179.454,105,600,781.607,107852,1,3,1
MT22BG,0,32,0.739,231.441,106,776,171.081,23607,1,3,1
MT22BG,0,33,2.942,151.236,107,548,444.982,61402,1,3,1
MT22BG,0,76,1.304,157.117,106,439,204.953,28281,2,3,1
MT22BG,0,77,1.594,159.468,110,759,254.248,35083,2,3,1
MT22BG,0,78,0.841,142.655,111,660,119.924,16548,2,3,1
MT22BG,0,79,0.152,144.571,110,339,22.002,3036,2,3,1
MT22BG,0,80,0.71,137.02,107,343,97.313,13428,2,3,1
MT22BG,0,106,2.58,138.705,109,500,357.851,49379,3,3,1
MT22BG,0,107,0.29,184.925,116,437,53.606,7397,3,3,1
MT22BG,0,108,2.884,138.533,105,412,399.572,55136,3,3,1
MT22BG,0,109,1.797,142.302,109,320,255.755,35291,3,3,1
MT22BG,0,110,3.247,139.536,111,453,453.026,62512,3,3,1
MT22BG,1,29,5.566,140.288,104,819,780.802,107741,1,3,1
MT22BG,1,30,0.783,138.972,106,823,108.771,15009,1,3,1
MT22BG,1,31,4.355,162.774,99,1185,708.955,97827,1,3,1
MT22BG,1,32,0.739,155.627,106,861,115.039,15874,1,3,1
MT22BG,1,33,2.942,172.64,105,1021,507.959,70092,1,3,1
MT22BG,1,76,1.304,166.956,110,1153,217.788,30052,2,3,1
MT22BG,1,77,1.594,151.6,110,667,241.703,33352,2,3,1
MT22BG,1,78,0.841,133.276,109,630,112.039,15460,2,3,1
MT22BG,1,79,0.152,166.857,110,794,25.394,3504,2,3,1
MT22BG,1,80,0.71,133.102,107,452,94.53,13044,2,3,1
MT22BG,1,106,2.58,143.006,108,903,368.946,50910,3,3,1
MT22BG,1,107,0.29,141.825,108,711,41.112,5673,3,3,1
MT22BG,1,108,2.884,156.746,106,1163,452.106,62385,3,3,1
MT22BG,1,109,1.797,158.044,106,763,284.047,39195,3,3,1
MT22BG,1,110,3.247,143.324,110,715,465.325,64209,3,3,1
WT,0,1,1.326,0.169,0,3,0.225,31,1,3,1
WT,0,2,1.377,0.158,0,3,0.217,30,1,3,1
WT,0,3,1.065,0.15,0,3,0.159,22,1,3,1
WT,0,4,2.094,0.232,0,7,0.486,67,1,3,1
WT,0,5,1.065,0.177,0,3,0.188,26,1,3,1
WT,0,6,1.203,0.163,0,3,0.196,27,1,3,1
WT,0,7,1.007,0.165,0,3,0.167,23,1,3,1
WT,0,8,1.16,0.15,0,3,0.174,24,1,3,1
WT,0,9,1.051,0.172,0,3,0.181,25,1,3,1
WT,0,10,1.131,0.224,0,3,0.254,35,1,3,1
WT,0,11,1.174,0.191,0,3,0.225,31,1,3,1
WT,0,12,1.805,0.253,0,5,0.457,63,1,3,1
WT,0,13,1.652,0.193,0,3,0.319,44,1,3,1
WT,0,14,1.355,0.171,0,3,0.232,32,1,3,1
WT,0,15,1.304,0.228,0,3,0.297,41,1,3,1
WT,0,16,1.138,0.287,0,5,0.326,45,1,3,1
WT,0,17,1.16,0.181,0,2,0.21,29,1,3,1
WT,0,18,1.768,0.258,0,7,0.457,63,1,3,1
WT,0,19,1.674,0.169,0,3,0.283,39,1,3,1
WT,0,20,1.428,0.223,0,3,0.319,44,1,3,1
WT,0,21,0.986,0.184,0,3,0.181,25,1,3,1
WT,0,22,1.768,0.197,0,3,0.348,48,1,3,1
WT,0,23,1.203,0.151,0,3,0.181,25,1,3,1
WT,0,24,1.058,0.137,0,3,0.145,20,1,3,1
WT,0,25,0.652,0.289,0,3,0.188,26,1,3,1
WT,0,26,0.145,0.3,0,2,0.043,6,1,3,1
WT,0,27,0.029,0.5,0,2,0.014,2,1,3,1
WT,0,28,4.167,0.226,0,7,0.942,130,1,3,1
WT,0,29,0.949,0.145,0,3,0.138,19,1,3,1
WT,0,30,1.819,0.227,0,3,0.413,57,1,3,1
WT,0,31,1.949,0.193,0,3,0.377,52,1,3,1
WT,0,32,1.819,0.183,0,3,0.333,46,1,3,1
WT,0,33,1.225,0.178,0,3,0.217,30,1,3,1
WT,0,34,1.478,0.206,0,3,0.304,42,1,3,1
WT,0,35,2.783,0.185,0,3,0.515,71,1,3,1
WT,0,36,1.674,0.221,0,3,0.37,51,1,3,1
WT,0,37,0.638,0.216,0,3,0.138,19,1,3,1
