MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
WT,0,1,1.935,24448.416,7908,47108,47306.639,6527727,1,3,5
WT,0,2,1.087,11331.62,7922,16176,12318.09,1699743,1,3,5
WT,0,3,1.312,11546.414,6958,17585,15145.577,2089901,1,3,5
WT,0,4,0.819,11087.133,7770,15988,9079.414,1252846,1,3,5
WT,0,5,1.812,15680.356,7923,25730,28409.006,3920089,1,3,5
WT,0,6,1.522,16755.838,7841,27946,25500.316,3518726,1,3,5
WT,0,7,1.254,12755.231,7835,20054,15991.697,2206655,1,3,5
WT,0,8,1.181,14132.067,8031,23521,16693.731,2303527,1,3,5
WT,0,9,1.326,13951.475,7819,23235,18502.539,2553120,1,3,5
WT,0,10,1.239,16095.538,7861,27875,19946.271,2752337,1,3,5
WTBG,0,11,1.855,123.973,105,315,229.999,31737,1,3,5
WTBG,0,12,1.167,120.994,103,221,141.172,19480,1,3,5
WTBG,0,13,2.471,125.346,104,486,309.76,42743,1,3,5
WTBG,0,14,1.986,121.708,100,304,241.674,33348,1,3,5
WTBG,0,15,0.348,120.062,105,216,41.765,5763,1,3,5
WT,1,1,1.935,19665.142,1058,39644,38051.21,5250593,1,3,5
WT,1,2,1.087,16290.773,5771,28804,17708.961,2443616,1,3,5
WT,1,3,1.312,16146.785,5679,29624,21179.94,2922568,1,3,5
WT,1,4,0.819,19089.69,7575,30930,15632.824,2157135,1,3,5
WT,1,5,1.812,16636.34,2672,32813,30141.017,4159085,1,3,5
WT,1,6,1.522,15870.238,4008,29253,24152.542,3332750,1,3,5
WT,1,7,1.254,15040.434,1547,31745,18856.738,2601995,1,3,5
WT,1,8,1.181,15997.387,4172,27360,18897.169,2607574,1,3,5
WT,1,9,1.326,16631.235,3251,32241,22056.454,3043516,1,3,5
WT,1,10,1.239,16068.111,3742,27488,19912.283,2747647,1,3,5
WTBG,1,11,1.855,126.223,97,910,234.173,32313,1,3,5
WTBG,1,12,1.167,125.286,105,608,146.18,20171,1,3,5
WTBG,1,13,2.471,119.669,98,376,295.73,40807,1,3,5
WTBG,1,14,1.986,121.898,101,577,242.051,33400,1,3,5
WTBG,1,15,0.348,145.875,108,534,50.744,7002,1,3,5
WT,0,16,1.573,13260.359,6830,24611,20853.317,2877498,2,3,5
WT,0,17,0.471,9161.446,6380,13448,4315.563,595494,2,3,5
WT,0,18,0.667,8990.38,6801,12924,5994.128,827115,2,3,5
WT,0,19,1.718,12613.629,6795,22531,21664.491,2989430,2,3,5
WT,0,20,1.341,10843.443,6802,16992,14537.812,2006037,2,3,5
WT,0,21,2.247,17701.061,5924,40727,39766.843,5487329,2,3,5
WT,0,22,0.529,10149.521,5664,16398,5369.434,740915,2,3,5
WT,0,23,1.109,14760.078,6822,24748,16365.912,2258292,2,3,5
WT,0,24,1.848,13332.761,6137,24733,24638.847,3399854,2,3,5
WTBG,0,25,1.181,14997.166,5938,37593,17715.642,2444538,2,3,5
WTBG,0,26,1.312,121.149,106,269,158.913,21928,2,3,5
WTBG,0,27,1.348,127.387,108,509,171.711,23694,2,3,5
WTBG,0,28,1.507,119.707,105,268,180.444,24899,2,3,5
WTBG,0,29,1.783,120.789,108,231,215.338,29714,2,3,5
WTBG,0,30,2.348,119.306,100,264,280.134,38655,2,3,5
WT,1,16,1.573,16348.484,3158,30596,25709.719,3547621,2,3,5
WT,1,17,0.471,128.277,111,449,60.426,8338,2,3,5
WT,1,18,0.667,10930,1877,20851,7287.324,1005560,2,3,5
WT,1,19,1.718,13679.616,3663,27612,23495.374,3242069,2,3,5
WT,1,20,1.341,13618.405,3032,23864,18258.206,2519405,2,3,5
WT,1,21,2.247,18185.929,1651,44849,40856.137,5637638,2,3,5
WT,1,22,0.529,142.822,109,1386,75.558,10426,2,3,5
WT,1,23,1.109,12965.255,1761,25068,14375.819,1983684,2,3,5
WT,1,24,1.848,11810.263,2129,25914,21825.281,3011617,2,3,5
WTBG,1,25,1.181,127.288,111,465,150.361,20748,2,3,5
WTBG,1,26,1.312,127.713,107,614,167.522,23116,2,3,5
WTBG,1,27,1.348,130.075,110,560,175.335,24194,2,3,5
WTBG,1,28,1.507,131.889,106,850,198.808,27433,2,3,5
WTBG,1,29,1.783,131.037,106,932,233.608,32235,2,3,5
WTBG,1,30,2.348,125.086,108,708,293.708,40528,2,3,5
WT,0,31,1.181,10573.785,4749,20737,12490.453,1723527,3,3,5
WT,0,32,1.065,10645.51,4744,18883,11340.806,1564890,3,3,5
WT,0,33,0.964,8482.398,4746,15391,8175.803,1128159,3,3,5
WT,0,34,0.681,7533.585,3996,11912,5132.036,708157,3,3,5
WT,0,35,1.022,10078.411,4755,17409,10298.437,1421056,3,3,5
WT,0,36,0.899,9202.403,4784,17167,8269.572,1141098,3,3,5
WT,0,37,1.449,9415.67,4789,17974,13647.13,1883134,3,3,5
WTBG,0,38,1.587,125.785,112,267,199.634,27547,3,3,5
WTBG,0,39,1.073,127.642,107,442,136.904,18891,3,3,5
WTBG,0,40,1.928,123.789,102,398,238.63,32928,3,3,5
WTBG,0,41,1.391,124.151,104,247,172.747,23837,3,3,5
WTBG,0,42,1.428,126.127,109,453,180.067,24847,3,3,5
WT,1,31,1.181,9689.669,625,20625,11446.077,1579416,3,3,5
WT,1,32,1.065,15865.66,662,35141,16901.902,2332252,3,3,5
WT,1,33,0.964,9052.113,1069,19645,8724.925,1203931,3,3,5
WT,1,34,0.681,11499.106,1576,18937,7833.432,1080916,3,3,5
WT,1,35,1.022,11519.582,940,25133,11771.07,1624261,3,3,5
WT,1,36,0.899,10821.323,1820,22593,9724.385,1341844,3,3,5
WT,1,37,1.449,10497.9,1178,21766,15215.721,2099580,3,3,5
WTBG,1,38,1.587,144.584,105,1155,229.47,31664,3,3,5
WTBG,1,39,1.073,122.304,104,325,131.179,18101,3,3,5
WTBG,1,40,1.928,127.571,104,1448,245.921,33934,3,3,5
WTBG,1,41,1.391,123.74,106,332,172.175,23758,3,3,5
WTBG,1,42,1.428,134.036,106,1060,191.358,26405,3,3,5
WT,0,43,1.196,16638.127,7565,32219,19895.209,2745291,3,3,5
WT,0,44,1.022,10753.128,7562,15624,10987.883,1516191,3,3,5
WT,0,45,1.602,13087.335,7571,20881,20960.595,2892301,3,3,5
WT,0,46,1.565,20503.731,7571,41015,32095.694,4428806,3,3,5
WT,0,47,1.573,13441.825,7622,21960,21138.69,2916876,3,3,5
WT,0,48,1.384,22331.005,7603,44855,30910.195,4265222,3,3,5
WT,0,49,1.073,10354.905,6619,14882,11106.263,1532526,3,3,5
WT,0,50,1.225,18419.189,7574,33521,22558.869,3112843,3,3,5
WT,0,51,0.696,9131.833,7502,12695,6353.153,876656,3,3,5
WT,0,52,1.464,13319.876,7595,22590,19498.97,2690615,3,3,5
WT,0,53,1.073,12655.743,7663,21702,13574.051,1873050,3,3,5
WT,0,54,1.312,12835.249,7540,20623,16836.157,2323180,3,3,5
WT,0,55,1.145,10584.234,7588,15197,12119.275,1672309,3,3,5
WT,0,56,1.486,10033.79,5126,19098,14906.613,2056927,3,3,5
WT,0,57,2.152,19990.653,7226,37580,43027.246,5937224,3,3,5
WTBG,0,58,0.812,131.929,114,201,107.082,14776,3,3,5
WTBG,0,59,0.667,149,113,372,99.342,13708,3,3,5
WTBG,0,60,1.007,137.734,112,377,138.744,19145,3,3,5
WTBG,0,61,2.116,140.438,113,350,297.186,41008,3,3,5
WTBG,0,62,1.971,135.857,109,439,267.8,36953,3,3,5
WT,1,43,1.196,142.745,119,391,170.689,23553,3,3,5
WT,1,44,1.022,12538.284,4178,20352,12812.011,1767898,3,3,5
WT,1,45,1.602,10953.543,2931,19702,17543.127,2420733,3,3,5
WT,1,46,1.565,18442.468,1773,34086,28869.076,3983573,3,3,5
WT,1,47,1.573,13622.226,3368,26315,21422.39,2956023,3,3,5
WT,1,48,1.384,16257.466,213,40855,22503.306,3105176,3,3,5
WT,1,49,1.073,13149.297,3685,26547,14103.418,1946096,3,3,5
WT,1,50,1.225,12163.935,2666,25693,14897.758,2055705,3,3,5
WT,1,51,0.696,7914.927,3857,12994,5506.533,759833,3,3,5
WT,1,52,1.464,12765.277,2501,24797,18687.092,2578586,3,3,5
WT,1,53,1.073,9795.804,3234,16398,10506.593,1449779,3,3,5
WT,1,54,1.312,10983.387,3041,19045,14407.047,1987993,3,3,5
WT,1,55,1.145,13406.044,4648,22899,15350.335,2118155,3,3,5
WT,1,56,1.486,138.917,113,720,206.381,28478,3,3,5
WT,1,57,2.152,16539.178,2409,33443,35598.401,4912136,3,3,5
WTBG,1,58,0.812,143.384,104,979,116.38,16059,3,3,5
WTBG,1,59,0.667,150.826,115,533,100.56,13876,3,3,5
WTBG,1,60,1.007,140.54,112,468,141.571,19535,3,3,5
WTBG,1,61,2.116,145.733,111,835,308.39,42554,3,3,5
WTBG,1,62,1.971,154.235,106,1153,304.027,41952,3,3,5
WT,0,63,1.102,13079.513,7350,19678,14407.721,1988086,3,3,5
WT,0,64,1.819,20016.904,7344,38749,36410.844,5024243,3,3,5
WT,0,65,1.442,17365.995,7347,36790,25044.528,3455833,3,3,5
WT,0,66,0.964,11413.338,7383,18413,11000.804,1517974,3,3,5
WT,0,67,0.928,9615.891,7302,13125,8919.892,1230834,3,3,5
WT,0,68,1.094,17942.609,7413,38905,19634.627,2709334,3,3,5
WT,0,69,1.029,11151.599,7440,17246,11475.869,1583527,3,3,5
WT,0,70,1.877,13271.313,7417,20930,24910.002,3437270,3,3,5
WT,0,71,0.826,12910.193,7313,21278,10665.905,1471762,3,3,5
WT,0,72,1.167,11918.994,7380,19649,13906.748,1918958,3,3,5
WTBG,0,73,1.232,143.435,112,386,176.712,24384,3,3,5
WTBG,0,74,4.182,137.461,113,533,574.798,79315,3,3,5
WTBG,0,75,1.384,142.419,113,352,197.134,27202,3,3,5
WTBG,0,76,3.392,139.844,113,443,474.296,65447,3,3,5
WTBG,0,77,2.319,143.078,118,626,331.805,45785,3,3,5
WT,1,63,1.102,15175.263,5805,23469,16716.291,2306640,3,3,5
WT,1,64,1.819,17808.849,4243,36817,32394.38,4470021,3,3,5
WT,1,65,1.442,19016.367,5385,39443,27424.627,3784257,3,3,5
WT,1,66,0.964,11274.165,4204,21452,10866.662,1499464,3,3,5
WT,1,67,0.928,10643.555,3267,18879,9873.174,1362375,3,3,5
WT,1,68,1.094,1515.656,118,9273,1658.584,228864,3,3,5
WT,1,69,1.029,11232.007,3238,19224,11558.616,1594945,3,3,5
WT,1,70,1.877,13389.602,3492,23253,25132.029,3467907,3,3,5
WT,1,71,0.826,12773.675,3834,21090,10553.119,1456199,3,3,5
WT,1,72,1.167,11134.764,754,23996,12991.73,1792697,3,3,5
WTBG,1,73,1.232,151.724,113,730,186.923,25793,3,3,5
WTBG,1,74,4.182,138.241,109,747,578.059,79765,3,3,5
WTBG,1,75,1.384,148.052,115,1764,204.932,28278,3,3,5
WTBG,1,76,3.392,144.453,111,959,489.928,67604,3,3,5
WTBG,1,77,2.319,148.019,109,982,343.263,47366,3,3,5
MT12,0,1,0.667,15097.022,12211,21294,10065.59,1388926,1,3,5
MT12,0,2,0.565,17436.256,12327,25126,9856.165,1360028,1,3,5
MT12,0,3,1.261,20456.563,12233,31480,25795.386,3559442,1,3,5
MT12,0,4,1.275,18342.807,12282,27012,23395.836,3228334,1,3,5
MT12,0,5,1.87,22454.473,12239,37078,41983.891,5793254,1,3,5
MT12,0,6,0.928,15877.227,12237,22880,14728.032,2032285,1,3,5
MT12,0,7,1.239,37358.129,12267,65535,46295.772,6388240,1,3,5
MT12,0,8,2.036,23640.698,12236,39998,48142.287,6643036,1,3,5
MT12,0,9,0.638,14480.795,11355,20546,9234.964,1274310,1,3,5
MT12,0,10,0.935,27483.922,12278,50901,25693.812,3545426,1,3,5
MT12,0,11,1.145,25031.247,12173,41609,28661.551,3954937,1,3,5
MT12,0,12,1.906,37728.795,12185,64110,71909.917,9922673,1,3,5
MT12,0,13,1.42,23293.362,12202,43922,33086.312,4565499,1,3,5
MT12,0,14,1.42,26515.429,12256,49870,37662.993,5197024,1,3,5
MT12,0,15,1.964,25206.321,12203,39427,49503.837,6830913,1,3,5
MT12,0,16,0.986,18286.647,12242,30362,18023.25,2486984,1,3,5
MT12,0,17,1.102,26653.283,12247,48921,29359.889,4051299,1,3,5
MT12,0,18,1.116,21757.656,12208,36496,24282.474,3350679,1,3,5
MT12,0,19,1.225,31704.408,12535,60862,38829.917,5358045,1,3,5
MT12,0,20,0.826,20998.053,12268,30563,17347.783,2393778,1,3,5
MT12,0,21,0.775,15492.234,12168,21937,12013.178,1657669,1,3,5
MT12,0,22,1.652,28137.154,12223,50491,46491.667,6415271,1,3,5
MT12,0,23,1.341,17889.768,12057,27139,23984.824,3309607,1,3,5
MT12,0,24,0.92,17778.039,12310,28128,16362.426,2257811,1,3,5
MT12,0,25,1.442,21826.769,12169,34864,31477.674,4343527,1,3,5
MT12,0,26,1.971,24003.14,12253,41145,47314.806,6528854,1,3,5
MT12,0,27,1.776,26446.755,12172,44400,46956.81,6479455,1,3,5
MT12,0,28,1.71,35417.682,12172,64766,60574.837,8358573,1,3,5
MT12,0,29,1.232,18587.247,12175,33133,22899.4,3159832,1,3,5
MT12,0,30,1.152,23803.73,12420,40050,27428.512,3784793,1,3,5
MT12,0,31,1.58,24562.89,12165,41679,38805.749,5354710,1,3,5
MT12,0,32,0.913,16402.413,12224,23271,14977.468,2066704,1,3,5
MT12BG,0,33,1.638,131.053,111,342,214.643,29618,1,3,5
MT12BG,0,34,0.964,128.699,110,431,124.047,17117,1,3,5
MT12BG,0,35,2.406,134.139,112,809,322.739,44534,1,3,5
MT12BG,0,36,1.718,130.819,110,393,224.687,31004,1,3,5
MT12BG,0,37,2.247,130.294,111,361,292.715,40391,1,3,5
MT12,1,1,0.667,10955.109,5527,20508,7304.065,1007870,1,3,5
MT12,1,2,0.565,12750.718,4015,18679,7207.578,994556,1,3,5
MT12,1,3,1.261,8631.828,1439,18368,10884.591,1501938,1,3,5
MT12,1,4,1.275,12161.188,3563,21134,15511.32,2140369,1,3,5
MT12,1,5,1.87,11413.43,2345,23425,21340.078,2944665,1,3,5
MT12,1,6,0.928,12324.414,3418,19337,11432.372,1577525,1,3,5
MT12,1,7,1.239,15584.181,1816,34588,19312.576,2664895,1,3,5
MT12,1,8,2.036,16411.349,3060,30391,33420.328,4611589,1,3,5
MT12,1,9,0.638,13286.375,5142,20157,8473.236,1169201,1,3,5
MT12,1,10,0.935,15180.543,2742,31209,14191.788,1958290,1,3,5
MT12,1,11,1.145,17418.316,3120,34589,19944.51,2752094,1,3,5
MT12,1,12,1.906,17681.54,1542,34874,33700.469,4650245,1,3,5
MT12,1,13,1.42,14822.852,3683,28548,21054.647,2905279,1,3,5
MT12,1,14,1.42,17930.204,3661,32897,25468.386,3514320,1,3,5
MT12,1,15,1.964,17114.465,3415,32007,33611.874,4638020,1,3,5
MT12,1,16,0.986,12402.963,2432,22339,12224.313,1686803,1,3,5
MT12,1,17,1.102,13200.941,2026,25743,14541.479,2006543,1,3,5
MT12,1,18,1.116,9189.078,1979,18412,10255.404,1415118,1,3,5
MT12,1,19,1.225,14236.095,1778,29320,17435.632,2405900,1,3,5
MT12,1,20,0.826,15291.202,2907,25306,12633.002,1743197,1,3,5
MT12,1,21,0.775,8819.028,3520,15074,6838.559,943636,1,3,5
MT12,1,22,1.652,15336.154,2383,30048,25340.28,3496643,1,3,5
MT12,1,23,1.341,7905.589,2140,15737,10599.029,1462534,1,3,5
MT12,1,24,0.92,12898.685,4907,23165,11871.6,1638133,1,3,5
MT12,1,25,1.442,13524.261,2425,25118,19504.137,2691328,1,3,5
MT12,1,26,1.971,22652.787,5345,38484,44653.001,6161558,1,3,5
MT12,1,27,1.776,13272.857,2642,24919,23566.257,3251850,1,3,5
MT12,1,28,1.71,11332.919,1286,23922,19382.684,2674569,1,3,5
MT12,1,29,1.232,11422.471,3544,21459,14072.429,1941820,1,3,5
MT12,1,30,1.152,10841.95,326,23592,12492.939,1723870,1,3,5
MT12,1,31,1.58,19571.376,3113,38526,30919.892,4266560,1,3,5
MT12,1,32,0.913,8272.111,3393,16881,7553.479,1042286,1,3,5
MT12BG,1,33,1.638,138.398,109,869,226.673,31278,1,3,5
MT12BG,1,34,0.964,131.346,111,460,126.598,17469,1,3,5
MT12BG,1,35,2.406,135.53,112,727,326.087,44996,1,3,5
MT12BG,1,36,1.718,131.392,114,436,225.673,31140,1,3,5
MT12BG,1,37,2.247,133.081,112,446,298.976,41255,1,3,5
MT12,0,38,1.718,22719.266,13486,38843,39021.391,5384466,2,3,5
MT12,0,39,1.652,24692.684,13250,37216,40800.291,5629932,2,3,5
MT12,0,40,1.051,24285.717,13476,37775,25519.905,3521429,2,3,5
MT12,0,41,1.66,27598.528,13700,49959,45801.692,6320063,2,3,5
MT12,0,42,1.304,22240.333,13632,33410,29011.749,4003260,2,3,5
MT12,0,43,0.891,23380.171,13455,34230,20840.729,2875761,2,3,5
MT12,0,44,0.515,18673.451,13515,26543,9608.222,1325815,2,3,5
MT12,0,45,0.92,19169.409,13499,26126,17643.005,2434515,2,3,5
MT12,0,46,0.797,25139.882,13482,41434,20040.845,2765387,2,3,5
MT12,0,47,0.906,27946.24,13605,49414,25315.908,3493280,2,3,5
MT12,0,48,1.16,31673.656,13862,52887,36726.394,5067785,2,3,5
MT12,0,49,1.022,23878.667,13643,38361,24399.97,3366892,2,3,5
MT12,0,50,1.442,34171.678,13469,61495,49280.998,6800164,2,3,5
MT12,0,51,1.333,28857.739,13559,54915,38480.458,5309824,2,3,5
MT12,0,52,1.391,22222.193,13494,37295,30920.624,4266661,2,3,5
MT12,0,53,1.732,31286.741,13479,53760,54189.898,7477531,2,3,5
MT12,0,54,1.326,26680.066,13579,44479,35383.28,4882452,2,3,5
MT12,0,55,1.058,20413.507,13459,29997,21598.848,2980372,2,3,5
MT12,0,56,0.848,24923.607,13456,39527,21132.791,2916062,2,3,5
MT12,0,57,1.805,36385.952,13498,62731,65658.839,9060102,2,3,5
MT12,0,58,1.42,42123.337,13731,65535,59832.748,8256174,2,3,5
MT12,0,59,1.428,31705.31,13637,57423,45264.563,6245946,2,3,5
MT12,0,60,1.348,21656.452,13497,31319,29191.765,4028100,2,3,5
MT12,0,61,1.145,28038.835,13859,49865,32105.332,4430136,2,3,5
MT12,0,62,0.152,14865.619,12466,17054,2262.364,312178,2,3,5
MT12,0,63,1.449,31374.34,13951,52846,45474.162,6274868,2,3,5
MT12,0,64,1.036,23732.063,13508,38436,24594.14,3393685,2,3,5
MT12,0,65,1.268,27948.463,13464,45414,35445.09,4890981,2,3,5
MT12,0,66,0.877,21776.711,12383,32753,19095.796,2634982,2,3,5
MT12,0,67,0.855,19015.068,13390,29466,16260.728,2243778,2,3,5
MT12,0,68,1.218,19133.631,13476,28202,23295.218,3214450,2,3,5
MT12,0,69,1.529,31108.886,13505,57683,47569.329,6563975,2,3,5
MT12,0,70,1.268,28000.817,13782,47562,35511.488,4900143,2,3,5
MT12,0,71,1.022,21784.66,13559,33908,22260.248,3071637,2,3,5
MT12,0,72,0.326,15288.244,12509,18522,4985.747,687971,2,3,5
MT12,0,73,1.384,18102.058,13448,26432,25056.558,3457493,2,3,5
MT12,0,74,1.145,27427.532,13440,46759,31405.371,4333550,2,3,5
MT12,0,75,1.42,22895.097,13576,34463,32520.609,4487439,2,3,5
MT12,0,76,1.652,24009.961,13598,44001,39672.211,5474271,2,3,5
MT12BG,0,77,0.616,131.729,114,284,81.145,11197,2,3,5
MT12BG,0,78,0.87,134.4,115,282,116.88,16128,2,3,5
MT12BG,0,79,1.507,125.452,112,233,189.104,26094,2,3,5
MT12BG,0,80,1.377,136.147,114,434,187.466,25868,2,3,5
MT12BG,0,81,2.993,133.005,116,459,398.087,54931,2,3,5
MT12,1,38,1.718,15135.253,2801,28351,25995.498,3587055,2,3,5
MT12,1,39,1.652,15798.329,3348,28822,26103.943,3602019,2,3,5
MT12,1,40,1.051,12178.083,1946,24836,12796.967,1765822,2,3,5
MT12,1,41,1.66,15819.934,3665,35968,26254.29,3622765,2,3,5
MT12,1,42,1.304,14520.106,4202,25445,18940.978,2613619,2,3,5
MT12,1,43,0.891,14462.48,3295,24406,12891.634,1778885,2,3,5
MT12,1,44,0.515,10668,958,21910,5489.104,757428,2,3,5
MT12,1,45,0.92,16454.362,6954,28022,15144.149,2089704,2,3,5
MT12,1,46,0.797,13771.691,2139,24422,10978.426,1514886,2,3,5
MT12,1,47,0.906,15780.888,3929,30535,14295.573,1972611,2,3,5
MT12,1,48,1.16,10805.994,1288,22324,12529.819,1728959,2,3,5
MT12,1,49,1.022,15633.34,5297,25804,15974.637,2204301,2,3,5
MT12,1,50,1.442,13957.005,1151,28322,20128.222,2777444,2,3,5
MT12,1,51,1.333,15075.995,1871,28106,20103.14,2773983,2,3,5
MT12,1,52,1.391,11565.328,2938,24748,16092.344,2220543,2,3,5
MT12,1,53,1.732,16608.067,1963,34963,28765.843,3969328,2,3,5
MT12,1,54,1.326,18139.59,2757,32122,24056.845,3319545,2,3,5
MT12,1,55,1.058,14460.712,3129,24193,15300.395,2111264,2,3,5
MT12,1,56,0.848,15932.333,4798,28281,13509.067,1864083,2,3,5
MT12,1,57,1.805,14581.036,683,31812,26311.636,3630678,2,3,5
MT12,1,58,1.42,25451.663,2494,50343,36152.002,4988526,2,3,5
MT12,1,59,1.428,17145.756,1016,34103,24478.398,3377714,2,3,5
MT12,1,60,1.348,8997.532,2743,17226,12128.203,1673541,2,3,5
MT12,1,61,1.145,13860.962,1536,26875,15871.229,2190032,2,3,5
MT12,1,62,0.152,12267.476,8430,15444,1866.958,257617,2,3,5
MT12,1,63,1.449,15046.595,1146,31898,21808.628,3009319,2,3,5
MT12,1,64,1.036,18347.042,2130,34076,19013.506,2623627,2,3,5
MT12,1,65,1.268,15628.943,1322,32566,19821.1,2735065,2,3,5
MT12,1,66,0.877,17098.107,4496,30343,14993.172,2068871,2,3,5
MT12,1,67,0.855,12827.28,3888,22355,10969.244,1513619,2,3,5
MT12,1,68,1.218,15796.685,3923,26302,19232.482,2653843,2,3,5
MT12,1,69,1.529,16248.147,2112,32564,24845.423,3428359,2,3,5
MT12,1,70,1.268,15692.189,3516,26832,19901.311,2746133,2,3,5
MT12,1,71,1.022,8204.957,126,21525,8384.083,1156899,2,3,5
MT12,1,72,0.326,10234.844,6338,18317,3337.751,460568,2,3,5
MT12,1,73,1.384,13810.073,2232,25739,19115.667,2637724,2,3,5
MT12,1,74,1.145,16219.209,2176,31552,18571.495,2562635,2,3,5
MT12,1,75,1.42,14961.745,4138,26697,21251.933,2932502,2,3,5
MT12,1,76,1.652,12033.539,1561,25016,19883.294,2743647,2,3,5
MT12BG,1,77,0.616,130.094,113,509,80.138,11058,2,3,5
MT12BG,1,78,0.87,131.183,113,696,114.083,15742,2,3,5
