MT,Channel,Label,Area,Mean,Min,Max,IntDen,RawIntDen,TechRep,Day,Biorep
WT,0,1,1.348,4892.849,2660,8355,6595.305,910070,1,3,1
WT,0,2,3.747,6453.199,2761,14018,24178.298,3336304,1,3,1
WT,0,3,1.362,5783.223,2255,10365,7879.305,1087246,1,3,1
WT,0,4,1.131,5529.308,2957,10485,6251.086,862572,1,3,1
WT,0,5,1.29,5558.556,2551,10332,7170.379,989423,1,3,1
WT,0,6,1.884,5373.285,2808,9402,10124.493,1397054,1,3,1
WT,0,7,1.145,4925.234,2207,8087,5639.545,778187,1,3,1
WT,0,8,1.275,3968.267,2089,7291,5061.435,698415,1,3,1
WT,0,9,4.653,5922.883,2320,13270,27556.77,3802491,1,3,1
WT,0,10,1.167,4525.671,2658,7738,5280.426,728633,1,3,1
WT,0,11,0.906,4040.52,2278,6431,3660.222,505065,1,3,1
WT,0,12,1.609,4782.698,2530,8403,7694.6,1061759,1,3,1
WT,0,13,1.167,5199.298,2551,9758,6066.395,837087,1,3,1
WT,0,14,0.761,3674.819,2332,6135,2796.31,385856,1,3,1
WT,0,15,2.218,6041.788,2966,11760,13398.216,1848787,1,3,1
WT,0,16,0.877,3737.438,1890,6095,3277.325,452230,1,3,1
WT,0,17,3.08,5071.882,2948,9165,15621.337,2155550,1,3,1
WT,0,18,4.218,5794.729,2048,12151,24440.843,3372532,1,3,1
WT,0,19,1.16,4582.594,2365,8103,5313.632,733215,1,3,1
WT,0,20,2.979,5972.759,2766,12165,17790.04,2454804,1,3,1
WT,0,21,0.71,3746.827,2220,5848,2661.03,367189,1,3,1
WT,0,22,4.537,7103.281,2928,14999,32225.039,4446654,1,3,1
WT,0,23,1.239,4958.339,2946,9897,6144.584,847876,1,3,1
WT,0,24,2.768,5085.524,2596,9366,14078.589,1942670,1,3,1
WT,0,25,4.551,4722.912,2179,9949,21494.614,2965989,1,3,1
WT,0,26,1.674,4965.931,2255,8620,8313.287,1147130,1,3,1
WT,0,27,2.276,7619.226,2245,15820,17338.065,2392437,1,3,1
WT,0,28,1.747,5277.079,2263,9283,9216.6,1271776,1,3,1
WT,0,29,1.333,4004.533,2777,6419,5339.859,736834,1,3,1
WT,0,30,3.718,6088.554,2538,11262,22635.579,3123428,1,3,1
WT,0,31,3.421,4828.513,1745,9828,16516.404,2279058,1,3,1
WT,0,32,3.189,6268.975,2757,12268,19989.84,2758349,1,3,1
WT,0,33,2.109,6829.261,2975,12413,14402.133,1987315,1,3,1
WT,0,34,2.609,5120.006,2576,10188,13357.742,1843202,1,3,1
WT,0,35,1.167,4334.634,1948,7129,5057.529,697876,1,3,1
WT,0,36,5.051,5744.587,2561,12365,29016.945,4003977,1,3,1
WT,0,37,2.073,5840.465,2733,11866,12105.245,1670373,1,3,1
WT,0,38,1.007,3656.813,1984,5780,3683.644,508297,1,3,1
WT,0,39,1.978,5545.176,2169,10511,10970.794,1513833,1,3,1
WT,0,40,1.457,5388.935,2512,9661,7849.81,1083176,1,3,1
WT,0,41,1.645,4514.467,2600,8760,7426.641,1024784,1,3,1
WT,0,42,1.203,4489.741,2482,7302,5401.19,745297,1,3,1
WT,0,43,2.841,7568.974,2408,15278,21502.216,2967038,1,3,1
WT,0,44,1.239,4709.38,2407,7728,5836.063,805304,1,3,1
WT,0,45,1.92,4249.592,2562,7049,8161.186,1126142,1,3,1
WT,0,46,1.196,4199.733,2605,6866,5021.874,692956,1,3,1
WT,0,47,1.275,5498.83,2485,9954,7013.633,967794,1,3,1
WT,0,48,1.522,5761.843,2672,11078,8768.813,1209987,1,3,1
WT,0,49,2.478,5480.401,2948,11250,13583.088,1874297,1,3,1
WT,0,50,3.79,5457.776,2366,14413,20686.048,2854417,1,3,1
WT,0,51,2.16,6333.07,2947,14315,13676.995,1887255,1,3,1
WT,0,52,3.377,4874.034,2065,10090,16460.181,2271300,1,3,1
WT,0,53,2.392,6052.806,2963,12326,14475.408,1997426,1,3,1
WT,0,54,1.565,4645.838,2604,7757,7272.403,1003501,1,3,1
WT,0,55,1.232,4502.941,2688,7493,5547.602,765500,1,3,1
WT,0,56,1.457,6031.015,2944,11027,8785.097,1212234,1,3,1
WT,0,57,1.391,5269.812,2898,9090,7332.575,1011804,1,3,1
WT,0,58,1.58,5563.523,2489,9947,8789.547,1212848,1,3,1
WT,0,59,0.783,3861.796,2194,5880,3022.548,417074,1,3,1
WT,0,60,1.783,5973.715,2639,10621,10649.758,1469534,1,3,1
WT,0,61,2.283,5553.4,2948,11058,12677.383,1749321,1,3,1
WT,0,62,2.261,6835.635,2984,13620,15455.873,2132718,1,3,1
WT,0,63,8.943,6723.468,1588,16641,60126.869,8296759,1,3,1
WT,0,64,2.116,9140.007,2945,18863,19341.47,2668882,1,3,1
WT,0,65,3.254,8124.993,2829,17809,26438.053,3648122,1,3,1
WT,0,66,1.254,5202.214,2532,9353,6522.205,899983,1,3,1
WT,0,67,3.022,6162.055,2415,13854,18621.804,2569577,1,3,1
WT,0,68,2.348,6268.318,2943,12884,14718.249,2030935,1,3,1
WTBG,0,69,1.623,6065.299,1790,11902,9846.012,1358627,1,3,1
WTBG,0,70,2,129.033,108,476,258.089,35613,1,3,1
WTBG,0,71,2.189,130.46,107,590,285.526,39399,1,3,1
WTBG,0,72,1.623,128.496,106,294,208.591,28783,1,3,1
WTBG,0,73,3.508,132.302,107,478,464.056,64034,1,3,1
WTBG,0,74,1.638,139.022,109,421,227.694,31419,1,3,1
WT,1,1,1.348,5745.726,1654,11571,7744.938,1068705,1,3,1
WT,1,2,3.747,8196.431,971,18485,30709.692,4237555,1,3,1
WT,1,3,1.362,6226.362,1871,13564,8483.055,1170556,1,3,1
WT,1,4,1.131,6053.468,1326,12177,6843.668,944341,1,3,1
WT,1,5,1.29,5112.281,483,11382,6594.697,909986,1,3,1
WT,1,6,1.884,5144.369,1057,11161,9693.165,1337536,1,3,1
WT,1,7,1.145,4341.19,598,10916,4970.796,685908,1,3,1
WT,1,8,1.275,3766.023,486,7209,4803.477,662820,1,3,1
WT,1,9,4.653,6042.343,610,15457,28112.566,3879184,1,3,1
WT,1,10,1.167,5290.646,500,10240,6172.977,851794,1,3,1
WT,1,11,0.906,5818.76,1968,10708,5271.092,727345,1,3,1
WT,1,12,1.609,4638.302,937,10857,7462.289,1029703,1,3,1
WT,1,13,1.167,6140.963,512,13157,7165.103,988695,1,3,1
WT,1,14,0.761,4835.01,1289,10168,3679.144,507676,1,3,1
WT,1,15,2.218,5433.755,540,11749,12049.848,1662729,1,3,1
WT,1,16,0.877,5054.512,1682,8719,4432.255,611596,1,3,1
WT,1,17,3.08,5598.856,494,14395,17244.411,2379514,1,3,1
WT,1,18,4.218,6419.885,1314,15380,27077.61,3736373,1,3,1
WT,1,19,1.16,5425.506,1287,10133,6291.01,868081,1,3,1
WT,1,20,2.979,7681.759,1399,16278,22880.348,3157203,1,3,1
WT,1,21,0.71,3752.602,847,7671,2665.132,367755,1,3,1
WT,1,22,4.537,7743.573,721,23327,35129.815,4847477,1,3,1
WT,1,23,1.239,7979.637,1357,17517,9888.704,1364518,1,3,1
WT,1,24,2.768,3899.136,784,8847,10794.235,1489470,1,3,1
WT,1,25,4.551,6360.43,724,14060,28947.178,3994350,1,3,1
WT,1,26,1.674,4799.974,458,9962,8035.464,1108794,1,3,1
WT,1,27,2.276,5756.984,318,12772,13100.407,1807693,1,3,1
WT,1,28,1.747,6619.419,1252,13581,11561.043,1595280,1,3,1
WT,1,29,1.333,4469.554,928,9336,5959.944,822398,1,3,1
WT,1,30,3.718,7714.577,1120,20907,28680.69,3957578,1,3,1
WT,1,31,3.421,5210.824,669,11888,17824.138,2459509,1,3,1
WT,1,32,3.189,5545.502,771,12622,17682.907,2440021,1,3,1
WT,1,33,2.109,6515.038,587,14221,13739.472,1895876,1,3,1
WT,1,34,2.609,4503.572,717,11529,11749.51,1621286,1,3,1
WT,1,35,1.167,6545.429,1319,12667,7637.023,1053814,1,3,1
WT,1,36,5.051,7408.211,1065,16980,37420.211,5163523,1,3,1
WT,1,37,2.073,6012.731,709,12148,12462.291,1719641,1,3,1
WT,1,38,1.007,5144.978,1404,10835,5182.729,715152,1,3,1
WT,1,39,1.978,5002.674,1111,10330,9897.487,1365730,1,3,1
WT,1,40,1.457,4536.478,313,9064,6608.075,911832,1,3,1
WT,1,41,1.645,5415.229,1275,11456,8908.463,1229257,1,3,1
WT,1,42,1.203,4874.434,728,9265,5863.979,809156,1,3,1
WT,1,43,2.841,7431.798,343,18055,21112.521,2913265,1,3,1
WT,1,44,1.239,5407.567,987,10421,6701.286,924694,1,3,1
WT,1,45,1.92,3617.438,281,8144,6947.156,958621,1,3,1
WT,1,46,1.196,3426.903,885,7640,4097.754,565439,1,3,1
WT,1,47,1.275,6377.619,1323,12906,8134.51,1122461,1,3,1
WT,1,48,1.522,4257.357,556,8681,6479.172,894045,1,3,1
WT,1,49,2.478,5356.93,395,13281,13277.068,1832070,1,3,1
WT,1,50,3.79,5246.669,597,14292,19885.911,2744008,1,3,1
WT,1,51,2.16,6349.577,585,14000,13712.643,1892174,1,3,1
WT,1,52,3.377,6997.043,650,15350,23629.828,3260622,1,3,1
WT,1,53,2.392,5798.242,622,14741,13866.614,1913420,1,3,1
WT,1,54,1.565,4959.343,1120,9709,7763.15,1071218,1,3,1
WT,1,55,1.232,5216.435,507,12292,6426.623,886794,1,3,1
WT,1,56,1.457,6375.632,732,12696,9287.085,1281502,1,3,1
WT,1,57,1.391,5595.635,476,11423,7785.935,1074362,1,3,1
WT,1,58,1.58,6739.821,784,13720,10647.925,1469281,1,3,1
WT,1,59,0.783,5881.62,2202,10633,4603.423,635215,1,3,1
WT,1,60,1.783,5120.972,595,12116,9129.512,1259759,1,3,1
WT,1,61,2.283,6748.032,1051,14323,15404.506,2125630,1,3,1
WT,1,62,2.261,6398.231,380,13917,14466.871,1996248,1,3,1
WT,1,63,8.943,7033.885,126,21774,62902.88,8679814,1,3,1
WT,1,64,2.116,10707.849,589,24300,22659.233,3126692,1,3,1
WT,1,65,3.254,7340.408,538,17995,23885.076,3295843,1,3,1
WT,1,66,1.254,3529.023,252,8861,4424.465,610521,1,3,1
WT,1,67,3.022,8977.724,1071,19318,27130.789,3743711,1,3,1
WT,1,68,2.348,9280.111,951,20062,21790.054,3006756,1,3,1
WTBG,1,69,1.623,6584.335,271,14148,10688.581,1474891,1,3,1
WTBG,1,70,2,150.725,110,1095,301.476,41600,1,3,1
WTBG,1,71,2.189,135.745,99,758,297.092,40995,1,3,1
WTBG,1,72,1.623,139.879,105,1191,227.071,31333,1,3,1
WTBG,1,73,3.508,139.413,103,795,489.001,67476,1,3,1
WTBG,1,74,1.638,148.482,105,878,243.189,33557,2,3,1
WT,0,75,1.138,6605.669,4229,10628,7515.823,1037090,2,3,1
WT,0,76,1.051,6506.186,4251,11008,6836.827,943397,2,3,1
WT,0,77,2.464,10588.585,4313,19482,26090.174,3600119,2,3,1
WT,0,78,2.609,7986.661,3809,15843,20836.649,2875198,2,3,1
WT,0,79,3.471,8916.539,4033,18137,30952.228,4271022,2,3,1
WT,0,80,1.652,6958.952,3079,11450,11498.436,1586641,2,3,1
WT,0,81,1.493,7574.626,3884,13790,11308.071,1560373,2,3,1
WT,0,82,1.218,7026.542,4254,11282,8554.823,1180459,2,3,1
WT,0,83,1.551,8147.07,3918,13843,12635.003,1743473,2,3,1
WT,0,84,1.254,6707.838,3625,10982,8409.86,1160456,2,3,1
WT,0,85,2.957,6495.662,3366,11793,19206.299,2650230,2,3,1
WT,0,86,0.812,5760.616,4118,8599,4675.705,645189,2,3,1
WT,0,87,1.957,6254.111,3770,10779,12237.409,1688610,2,3,1
WT,0,88,1.073,5662.088,3806,8825,6072.932,837989,2,3,1
WT,0,89,1.377,7740.837,4242,12820,10658.636,1470759,2,3,1
WT,0,90,1.551,10284.883,4272,18640,15950.461,2200965,2,3,1
WT,0,91,2.747,8363.831,4138,15728,22972.305,3169892,2,3,1
WT,0,92,4.711,8165.078,4078,14989,38462.174,5307301,2,3,1
WT,0,93,2.906,8617.055,4224,16699,25041.673,3455439,2,3,1
WT,0,94,2.464,10563.015,4275,19111,26027.168,3591425,2,3,1
WT,0,95,1.565,6636.208,3579,11323,10388.046,1433421,2,3,1
WT,0,96,2.065,7507.758,4191,12515,15506.552,2139711,2,3,1
WT,0,97,1.203,8216.452,3903,14057,9884.45,1363931,2,3,1
WT,0,98,4.348,7828.943,4070,15085,34041.956,4697366,2,3,1
WT,0,99,1.616,9591.417,4260,17248,15500.573,2138886,2,3,1
WT,0,100,2.029,7733.471,4025,13081,15692.518,2165372,2,3,1
WT,0,101,1.689,7447.245,3924,12620,12575.106,1735208,2,3,1
WT,0,102,1.457,6257.736,3572,10036,9115.352,1257805,2,3,1
WT,0,103,1.326,7853.973,4313,14499,10415.991,1437277,2,3,1
WT,0,104,3.595,8164.411,3300,16042,29347.199,4049548,2,3,1
WT,0,105,1.703,7812.74,4289,13330,13305.505,1835994,2,3,1
WT,0,106,1.377,6707.242,3633,11503,9235.442,1274376,2,3,1
WT,0,107,1.848,10463.839,4246,19538,19337.1,2668279,2,3,1
WT,0,108,1.225,6985.858,3917,11251,8555.917,1180610,2,3,1
WT,0,109,2.203,8481.362,4230,14674,18685.266,2578334,2,3,1
WT,0,110,1.986,9234.358,3840,17688,18336.539,2530214,2,3,1
WT,0,111,4.537,8080.973,3954,17339,36660.475,5058689,2,3,1
WT,0,112,1.507,8442.779,4224,16594,12726.496,1756098,2,3,1
WT,0,113,0.833,5345.139,3574,7847,4454.685,614691,2,3,1
WT,0,114,1.007,6952.496,4030,10754,7003.509,966397,2,3,1
WT,0,115,3.094,8661.192,4205,17010,26801.904,3698329,2,3,1
WT,0,116,1.652,8523,4258,13477,14082.749,1943244,2,3,1
WT,0,117,2.5,9752.38,4267,16889,24383.15,3364571,2,3,1
WT,0,118,1.522,7813.657,4267,13034,11891.421,1640868,2,3,1
WT,0,119,2.232,8169.107,4238,13771,18234.146,2516085,2,3,1
WT,0,120,1.094,6050.815,2996,9125,6621.416,913673,2,3,1
WT,0,121,2.109,8984.979,4226,15850,18948.297,2614629,2,3,1
WT,0,122,1.073,6928.162,3331,10684,7430.874,1025368,2,3,1
WT,0,123,1.428,9559.477,4247,18130,13647.732,1883217,2,3,1
WT,0,124,0.993,6642.752,3699,10445,6595.211,910057,2,3,1
WT,0,125,1.348,8150.242,3750,14273,10986.1,1515945,2,3,1
WT,0,126,2.334,10758.792,4315,20589,25106.114,3464331,2,3,1
WT,0,127,3.037,8063.382,3348,15279,24484.507,3378557,2,3,1
WT,0,128,1.319,7313.687,3603,11740,9646.458,1331091,2,3,1
WT,0,129,1.189,7286.793,4163,12745,8660.448,1195034,2,3,1
WT,0,130,4.015,7230.745,3660,12847,29030.395,4005833,2,3,1
WT,0,131,1.174,7720.673,4031,13296,9064.217,1250749,2,3,1
WT,0,132,1.747,9336.531,4145,16638,16306.573,2250104,2,3,1
WT,0,133,2.094,9508.388,4236,16858,19914.29,2747924,2,3,1
WT,0,134,1.362,7302.947,4226,12044,9949.84,1372954,2,3,1
WT,0,135,1.174,6081.531,3554,9938,7139.833,985208,2,3,1
WT,0,136,2.58,9110.317,4238,16547,23504.1,3243273,2,3,1
WT,0,137,1.167,7639.255,4255,13910,8913.268,1229920,2,3,1
WTBG,0,138,2.334,136.615,103,462,318.797,43990,2,3,1
WTBG,0,139,11.682,133.854,106,573,1563.706,215772,2,3,1
WTBG,0,140,0.544,136.467,112,295,74.173,10235,2,3,1
WTBG,0,141,2.232,140.886,104,510,314.47,43393,2,3,1
WTBG,0,142,2.435,134.128,106,336,326.602,45067,2,3,1
WT,1,75,1.138,10399.631,3387,17887,11832.532,1632742,2,3,1
WT,1,76,1.051,8783.669,858,16354,9230.05,1273632,2,3,1
WT,1,77,2.464,9096.468,678,20044,22413.61,3092799,2,3,1
WT,1,78,2.609,7007.414,1058,15110,18281.86,2522669,2,3,1
WT,1,79,3.471,7761.459,454,22162,26942.569,3717739,2,3,1
WT,1,80,1.652,8500.175,1883,16555,14045.036,1938040,2,3,1
WT,1,81,1.493,6124.806,1215,12856,9143.651,1261710,2,3,1
WT,1,82,1.218,11075.196,1931,23109,13484.065,1860633,2,3,1
WT,1,83,1.551,11479.336,1262,22107,17802.897,2456578,2,3,1
WT,1,84,1.254,6661.786,1398,12028,8352.123,1152489,2,3,1
WT,1,85,2.957,10016.936,1960,18633,29617.963,4086910,2,3,1
WT,1,86,0.812,10238.902,3441,17227,8310.583,1146757,2,3,1
WT,1,87,1.957,5421.674,1275,11045,10608.581,1463852,2,3,1
WT,1,88,1.073,7527.257,2634,12699,8073.439,1114034,2,3,1
WT,1,89,1.377,9373.032,1595,17034,12906.063,1780876,2,3,1
WT,1,90,1.551,7127.813,669,13629,11054.273,1525352,2,3,1
WT,1,91,2.747,9120.96,1246,18789,25051.855,3456844,2,3,1
WT,1,92,4.711,8263.583,652,17591,38926.187,5371329,2,3,1
WT,1,93,2.906,8088.641,908,18669,23506.071,3243545,2,3,1
WT,1,94,2.464,7461.318,644,16116,18384.616,2536848,2,3,1
WT,1,95,1.565,10494.468,1889,17587,16427.606,2266805,2,3,1
WT,1,96,2.065,8972.144,1789,17368,18531.1,2557061,2,3,1
WT,1,97,1.203,6910.181,562,13713,8312.997,1147090,2,3,1
WT,1,98,4.348,9043.648,1692,20072,39323.759,5426189,2,3,1
WT,1,99,1.616,11243.812,1518,20484,18170.988,2507370,2,3,1
WT,1,100,2.029,6326.004,1183,12551,12836.528,1771281,2,3,1
WT,1,101,1.689,8473.644,1226,19117,14308.241,1974359,2,3,1
WT,1,102,1.457,10324.781,3019,17372,15039.625,2075281,2,3,1
WT,1,103,1.326,7910.421,582,16052,10490.853,1447607,2,3,1
WT,1,104,3.595,8667.722,404,19447,31156.363,4299190,2,3,1
WT,1,105,1.703,9094.162,1689,17142,15487.833,2137128,2,3,1
WT,1,106,1.377,9705.789,639,17510,13364.25,1844100,2,3,1
WT,1,107,1.848,8222.506,788,19056,15195.132,2096739,2,3,1
WT,1,108,1.225,5899.456,1943,14862,7225.348,997008,2,3,1
WT,1,109,2.203,4578.316,686,10550,10086.476,1391808,2,3,1
WT,1,110,1.986,6453.504,716,13502,12814.635,1768260,2,3,1
WT,1,111,4.537,10238.554,1024,24353,46448.649,6409335,2,3,1
WT,1,112,1.507,7541.279,928,18087,11367.591,1568586,2,3,1
WT,1,113,0.833,6125.513,1872,12682,5105.055,704434,2,3,1
WT,1,114,1.007,10108.597,2530,20206,10182.767,1405095,2,3,1
WT,1,115,3.094,7101.274,668,15826,21974.766,3032244,2,3,1
WT,1,116,1.652,6261.838,511,13547,10346.579,1427699,2,3,1
WT,1,117,2.5,7371.658,743,15345,18430.808,2543222,2,3,1
WT,1,118,1.522,5703.457,573,13568,8679.957,1197726,2,3,1
WT,1,119,2.232,7517.221,1436,15951,16779.08,2315304,2,3,1
WT,1,120,1.094,8371.49,2401,15343,9160.935,1264095,2,3,1
WT,1,121,2.109,8331.357,765,17451,17569.883,2424425,2,3,1
WT,1,122,1.073,6373.912,1688,12278,6836.407,943339,2,3,1
WT,1,123,1.428,7032.868,812,14891,10040.58,1385475,2,3,1
WT,1,124,0.993,8453.212,1560,14459,8392.714,1158090,2,3,1
WT,1,125,1.348,6503.167,1297,12784,8765.929,1209589,2,3,1
WT,1,126,2.334,9921.668,928,19542,23152.648,3194777,2,3,1
WT,1,127,3.037,6965.11,1138,14393,21149.597,2918381,2,3,1
WT,1,128,1.319,6295.841,1439,13261,8303.96,1145843,2,3,1
WT,1,129,1.189,4822.933,1273,9200,5732.119,790961,2,3,1
WT,1,130,4.015,6460.06,1456,14225,25936.203,3578873,2,3,1
WT,1,131,1.174,6021.735,1146,12535,7069.631,975521,2,3,1
WT,1,132,1.747,5107.203,664,11718,8919.906,1230836,2,3,1
WT,1,133,2.094,6436.45,660,14030,13480.449,1860134,2,3,1
WT,1,134,1.362,6086.968,1095,12617,8293.14,1144350,2,3,1
WT,1,135,1.174,7352.346,1251,15274,8631.794,1191080,2,3,1
WT,1,136,2.58,5193.618,626,12133,13399.238,1848928,2,3,1
WT,1,137,1.167,8225.925,1330,15735,9597.779,1324374,2,3,1
WTBG,1,138,2.334,135.373,103,756,315.898,43590,2,3,1
WTBG,1,139,11.682,142.513,104,1341,1664.868,229731,2,3,1
WTBG,1,140,0.544,121.613,106,205,66.1,9121,2,3,1
WTBG,1,141,2.232,142.266,107,946,317.55,43818,2,3,1
WTBG,1,142,2.435,155.943,109,1839,379.723,52397,2,3,1
WT,0,143,1.92,7390.906,3968,12988,14193.962,1958590,3,3,1
WT,0,144,1.391,6442.401,2948,11380,8964.15,1236941,3,3,1
WT,0,145,4.87,6325.384,2857,11644,30804.65,4250658,3,3,1
WT,0,146,1.399,6912.005,3994,12826,9667.662,1334017,3,3,1
WT,0,147,3.841,7472.5,3618,13963,28701.322,3960425,3,3,1
WT,0,148,1.413,7453.092,3971,12065,10532.494,1453353,3,3,1
WT,0,149,1.776,6824.343,3981,12387,12116.775,1671964,3,3,1
WT,0,150,1.652,7556.211,3701,13164,12485.301,1722816,3,3,1
WT,0,151,1.275,6587.989,4021,10519,8402.831,1159486,3,3,1
WT,0,152,1.152,5388.528,3657,7502,6209.082,856776,3,3,1
WT,0,153,1.906,9037.373,3995,15397,17224.953,2376829,3,3,1
WT,0,154,3.805,7835.739,2464,15955,29812.567,4113763,3,3,1
WT,0,155,2.681,8625.784,3989,14964,23129.189,3191540,3,3,1
WT,0,156,1.138,6595.822,3684,12936,7504.619,1035544,3,3,1
WT,0,157,1.913,8634.246,3937,15100,16519.179,2279441,3,3,1
WT,0,158,0.754,5531.577,3405,7712,4169.101,575284,3,3,1
WT,0,159,1.906,6939.202,3974,12650,13225.904,1825010,3,3,1
WT,0,160,3.624,6554.55,3618,12246,23750.513,3277275,3,3,1
WT,0,161,2.638,7522.341,4021,14003,19843.327,2738132,3,3,1
WT,0,162,1.254,7539.231,4001,13151,9452.208,1304287,3,3,1
WT,0,163,3.181,10705.856,3994,18483,34060.11,4699871,3,3,1
WT,0,164,1.747,6838.456,3756,12293,11943.6,1648068,3,3,1
WT,0,165,1.587,7016.744,3675,12447,11136.273,1536667,3,3,1
WT,0,166,3.754,7924.151,3814,14109,29746.96,4104710,3,3,1
WT,0,167,1.652,7629.895,4008,12501,12607.051,1739616,3,3,1
WT,0,168,1.087,6615.747,3645,11462,7191.678,992362,3,3,1
WT,0,169,2.239,7369.618,3359,12718,16503.026,2277212,3,3,1
WT,0,170,3.681,7650.626,3752,14080,28165.716,3886518,3,3,1
WT,0,171,1.942,7245.698,3000,13770,14072.625,1941847,3,3,1
WT,0,172,1.993,6887.193,3976,11920,13725.717,1893978,3,3,1
WT,0,173,3.884,9074.959,3152,16332,35250.848,4864178,3,3,1
WT,0,174,3.21,7025.147,3617,12405,22553.775,3112140,3,3,1
WT,0,175,1.254,7560.561,3970,14265,9478.95,1307977,3,3,1
WT,0,176,1.783,8431.195,3979,15247,15030.878,2074074,3,3,1
WT,0,177,2.87,9854.124,3781,19484,28279.603,3902233,3,3,1
WT,0,178,3.094,7999.778,3989,15070,24755.169,3415905,3,3,1
WT,0,179,1.42,6472.429,3852,11002,9193.554,1268596,3,3,1
WT,0,180,2.667,9391.628,3675,17609,25046.601,3456119,3,3,1
WT,0,181,1.254,8000.827,3319,14043,10030.927,1384143,3,3,1
WT,0,182,2.196,6180.462,3764,10634,13571.37,1872680,3,3,1
WT,0,183,2.21,7967.272,3393,13831,17610.415,2430018,3,3,1
WT,0,184,1.616,8144.686,3987,14758,13162.529,1816265,3,3,1
WT,0,185,6.356,7572.192,3252,15011,48126.17,6640812,3,3,1
WT,0,186,2.015,8278.058,3969,16321,16677.592,2301300,3,3,1
WT,0,187,1.246,5613.297,2984,7922,6996.914,965487,3,3,1
WT,0,188,1.152,5631.509,3441,9058,6489.064,895410,3,3,1
WT,0,189,1.529,7660.1,3529,13851,11713.238,1616281,3,3,1
WT,0,190,1.529,8260.502,4076,14401,12631.328,1742966,3,3,1
WT,0,191,2.123,9546.348,3989,17097,20270.525,2797080,3,3,1
WT,0,192,2.167,7571.977,3557,13880,16407.43,2264021,3,3,1
WT,0,193,1.602,6738.109,3981,12038,10791.713,1489122,3,3,1
WT,0,194,3.544,8674.679,3377,15677,30741.311,4241918,3,3,1
WT,0,195,2.116,7696.637,3935,13638,16287.108,2247418,3,3,1
WT,0,196,2.986,7548.056,3699,13914,22536.809,3109799,3,3,1
WT,0,197,1.399,8526.891,3856,16620,11926.366,1645690,3,3,1
WT,0,198,2.609,7983.097,3990,15211,20827.351,2873915,3,3,1
WT,0,199,2.507,9094.185,3881,16669,22803.42,3146588,3,3,1
WT,0,200,3.681,9389.925,3978,18053,34568.931,4770082,3,3,1
WT,0,201,1.087,6727.113,3976,12014,7312.74,1009067,3,3,1
WT,0,202,2.102,8516.028,3990,14682,17897.615,2469648,3,3,1
WT,0,203,1.913,7954.83,3841,13701,15219.308,2100075,3,3,1
WT,0,204,2.587,7837.756,3971,13374,20277.765,2798079,3,3,1
WT,0,205,1.855,8053.523,3997,13798,14941.218,2061702,3,3,1
WT,0,206,7.624,7853.911,3434,18466,59877.245,8262314,3,3,1
WT,0,207,1.79,7232.81,3908,11854,12946.85,1786504,3,3,1
WT,0,208,1.696,7617.564,4012,13514,12917.905,1782510,3,3,1
WT,0,209,2.602,7511.947,3289,14272,19543.713,2696789,3,3,1
WT,0,210,2.007,6033.097,3427,10483,12111.006,1671168,3,3,1
WTBG,0,211,5.689,136.776,106,516,778.106,107369,3,3,1
WTBG,0,212,3.703,134.415,103,398,497.77,68686,3,3,1
WTBG,0,213,2.471,135.317,105,461,334.4,46143,3,3,1
WTBG,0,214,4.841,125.822,103,521,609.106,84049,3,3,1
WTBG,0,215,5.37,146.355,102,486,785.933,108449,3,3,1
WT,1,143,1.92,12303.445,1298,26029,23628.314,3260413,3,3,1
WT,1,144,1.391,7159.224,1507,15439,9961.558,1374571,3,3,1
WT,1,145,4.87,7548.701,1192,17067,36762.209,5072727,3,3,1
WT,1,146,1.399,8934.912,1533,17335,12497.055,1724438,3,3,1
WT,1,147,3.841,6462.075,479,14516,24820.356,3424900,3,3,1
WT,1,148,1.413,9342.097,713,18478,13201.981,1821709,3,3,1
WT,1,149,1.776,5413.584,415,11688,9611.94,1326328,3,3,1
WT,1,150,1.652,7107.754,955,15526,11744.306,1620568,3,3,1
WT,1,151,1.275,5675.614,253,12781,7239.117,998908,3,3,1
WT,1,152,1.152,8175.887,2384,14359,9420.894,1299966,3,3,1
WT,1,153,1.906,7053.224,202,16403,13443.228,1854998,3,3,1
WT,1,154,3.805,7541.874,553,16663,28694.503,3959484,3,3,1
WT,1,155,2.681,7142.822,510,14810,19152.772,2642844,3,3,1
WT,1,156,1.138,5141.07,1331,10714,5849.426,807148,3,3,1
WT,1,157,1.913,7880.087,631,16361,15076.31,2080343,3,3,1
WT,1,158,0.754,8329.548,2768,15946,6277.907,866273,3,3,1
WT,1,159,1.906,8691.776,541,18582,16566.256,2285937,3,3,1
WT,1,160,3.624,7493.656,685,19004,27153.378,3746828,3,3,1
WT,1,161,2.638,6890.418,448,14215,18176.365,2508112,3,3,1
WT,1,162,1.254,4119.156,442,9061,5164.336,712614,3,3,1
WT,1,163,3.181,9710.08,535,19897,30892.1,4262725,3,3,1
WT,1,164,1.747,6118.925,921,11924,10686.914,1474661,3,3,1
WT,1,165,1.587,7898.196,929,14965,12535.226,1729705,3,3,1
WT,1,166,3.754,8613.656,1072,20941,32335.339,4461874,3,3,1
WT,1,167,1.652,6613.386,683,14730,10927.45,1507852,3,3,1
WT,1,168,1.087,10921.42,2145,21167,11872.18,1638213,3,3,1
